date,location,red_fighter,blue_fighter,winner,weight_class,title_fight,red_submission_attempts,blue_submission_attempts,red_Record,red_Height,red_Weight,red_Reach,red_STANCE,red_DOB,blue_Record,blue_Height,blue_Weight,blue_Reach,blue_STANCE,blue_DOB,red_sig_strike_attempted,red_sig_strike_landed,red_sig_strike_percent,blue_sig_strike_attempted,blue_sig_strike_landed,blue_sig_strike_percent,red_total_strikes_attempted,red_total_strikes_landed,red_total_strikes_percent,blue_total_strikes_attempted,blue_total_strikes_landed,blue_total_strikes_percent,red_takedowns_attempted,red_takedowns_landed,red_takedowns_percent,blue_takedowns_attempted,blue_takedowns_landed,blue_takedowns_percent,Height_diff,Reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_takedowns_defence_percent,blue_takedowns_defence_percent,red_sig_strike_average,blue_sig_strike_average,red_takedowns_average,blue_takedowns_average,red_sig_strike_defence_average,blue_sig_strike_defence_average,red_takedowns_defence_average,blue_takedowns_defence_average
2014-09-27,"Las Vegas, Nevada, USA    ",Dustin Poirier,Conor McGregor,L,Featherweight,N,0,0, 28-6-0 (1 NC),175.26,155 lbs.,182.88,Southpaw,1989-01-19, 22-6-0,175.26,155 lbs.,187.96,Southpaw,1988-07-14,19.0,10.0,0.5263157894736842,29.0,9.0,0.3103448275862069,19.0,10.0,0.5263157894736842,29.0,9.0,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0800000000000125,26,26,0.6896551724137931,0.4736842105263158,1.0,1.0,0.47823739348778177,0.43791738917789336,0.24444444444444446,0.6,0.5966634452060536,0.6836381120409444,0.7277777777777777,1.0
2014-09-27,"Las Vegas, Nevada, USA    ",Tim Kennedy,Yoel Romero,L,Middleweight,N,1,0, 18-6-0,180.34,185 lbs.,187.96,Southpaw,1979-09-01, 13-5-0,182.88,185 lbs.,185.42000000000002,Southpaw,1977-04-30,86.0,30.0,0.3488372093023256,80.0,39.0,0.4875,88.0,32.0,0.36363636363636365,93.0,51.0,0.5483870967741935,6.0,0.0,0.0,4.0,3.0,0.75,-2.539999999999992,2.539999999999992,35,37,0.5125,0.6511627906976745,0.25,1.0,0.49581447864016864,0.6912251091107474,0.3181818181818182,0.14583333333333334,0.6409358407344815,0.7222695035460993,0.8333333333333334,0.7666666666666667
2014-09-27,"Las Vegas, Nevada, USA    ",Cat Zingano,Amanda Nunes,W,Women's Bantamweight,N,3,0, 10-4-0,167.64000000000001,145 lbs.,172.72,Orthodox,1982-07-01, 21-4-0,172.72,145 lbs.,175.26,Orthodox,1988-05-30,60.0,40.0,0.6666666666666666,37.0,22.0,0.5945945945945946,116.0,93.0,0.8017241379310345,54.0,36.0,0.6666666666666666,3.0,3.0,1.0,2.0,1.0,0.5,-5.079999999999984,-2.539999999999992,32,26,0.4054054054054054,0.33333333333333337,0.5,0.0,0.8333333333333334,0.43530701754385964,1.0,0.5,0.45238095238095233,0.7291666666666667,0.5714285714285714,1.0
2014-09-27,"Las Vegas, Nevada, USA    ",Dominick Cruz,Takeya Mizugaki,W,Bantamweight,N,0,0, 23-3-0,172.72,135 lbs.,172.72,Orthodox,1985-03-09, 21-11-2,170.18,135 lbs.,175.26,Orthodox,1983-12-16,35.0,26.0,0.7428571428571429,10.0,2.0,0.2,35.0,26.0,0.7428571428571429,11.0,3.0,0.2727272727272727,2.0,2.0,1.0,0.0,0.0,0.0,2.539999999999992,-2.539999999999992,30,31,0.8,0.2571428571428571,1.0,0.0,0.43907563025210083,0.4028838850197697,0.41700404858299595,0.47500000000000003,0.674975074775673,0.5665872785851048,0.8166666666666667,0.7206589706589708
2014-09-27,"Las Vegas, Nevada, USA    ",Jorge Masvidal,James Krause,W,Lightweight,N,0,0, 35-15-0,180.34,170 lbs.,187.96,Orthodox,1984-11-12, 28-9-0,187.96,170 lbs.,185.42000000000002,Orthodox,1986-06-04,157.0,69.0,0.4394904458598726,145.0,58.0,0.4,176.0,85.0,0.48295454545454547,148.0,61.0,0.41216216216216217,4.0,2.0,0.5,5.0,0.0,0.0,-7.6200000000000045,2.539999999999992,30,28,0.6,0.5605095541401274,1.0,0.5,0.539926518450915,0.4285869489639828,0.55,0.16666666666666666,0.6709891755986921,0.6910958155795913,0.7180952380952381,0.3333333333333333
2014-09-27,"Las Vegas, Nevada, USA    ",Patrick Cote,Stephen Thompson,L,Welterweight,N,0,0, 23-11-0,180.34,170 lbs.,190.5,Orthodox,1980-02-29, 16-5-1,182.88,170 lbs.,190.5,Orthodox,1983-02-11,123.0,53.0,0.43089430894308944,134.0,64.0,0.47761194029850745,125.0,55.0,0.44,138.0,67.0,0.4855072463768116,8.0,0.0,0.0,0.0,0.0,0.0,-2.539999999999992,0.0,35,32,0.5223880597014925,0.5691056910569106,1.0,1.0,0.4274200027251698,0.5265049967053109,0.13888888888888887,0.3,0.50518462355285,0.6045587252775413,0.557070707070707,0.923076923076923
2014-09-27,"Las Vegas, Nevada, USA    ",John Howard,Brian Ebersole,L,Welterweight,N,0,0, 24-13-0,170.18,170 lbs.,182.88,Southpaw,1983-03-01, 51-18-1 (1 NC),182.88,170 lbs.,185.42000000000002,Southpaw,1980-11-27,66.0,42.0,0.6363636363636364,94.0,49.0,0.5212765957446809,128.0,97.0,0.7578125,156.0,104.0,0.6666666666666666,4.0,2.0,0.5,5.0,1.0,0.2,-12.699999999999989,-2.5400000000000205,32,34,0.4787234042553191,0.36363636363636365,0.8,0.5,0.5511338792719527,0.5555276158093462,0.48688311688311686,0.18888888888888888,0.535965013551625,0.6331712521900933,0.40476190476190477,0.3333333333333333
2014-09-27,"Las Vegas, Nevada, USA    ",Jon Tuck,Kevin Lee,L,Lightweight,N,2,0, 10-5-0,180.34,155 lbs.,185.42000000000002,Orthodox,1984-08-28, 18-7-0,175.26,170 lbs.,195.58,Orthodox,1992-09-04,80.0,30.0,0.375,157.0,74.0,0.4713375796178344,125.0,68.0,0.544,190.0,100.0,0.5263157894736842,0.0,0.0,0.0,9.0,4.0,0.4444444444444444,5.0800000000000125,-10.159999999999997,30,22,0.5286624203821656,0.625,0.5555555555555556,1.0,0.4565485840319348,0.36005121638924453,0.19999999999999998,0.22916666666666666,0.5290969490340064,0.5591803278688525,0.3333333333333333,0.75
2014-09-27,"Las Vegas, Nevada, USA    ",Manvel Gamburyan,Cody Gibson,W,Bantamweight,N,1,0, 15-10-0 (1 NC),165.1,135 lbs.,170.18,Orthodox,1981-05-08, 15-7-0,177.8,135 lbs.,180.34,Orthodox,1987-09-11,52.0,11.0,0.21153846153846154,118.0,49.0,0.4152542372881356,63.0,20.0,0.31746031746031744,131.0,61.0,0.46564885496183206,6.0,2.0,0.3333333333333333,2.0,1.0,0.5,-12.700000000000017,-10.159999999999997,33,27,0.5847457627118644,0.7884615384615384,0.5,0.6666666666666667,0.4068142477163853,0.35731132075471694,0.3619938884644767,0.3333333333333333,0.48649074842522616,0.42339121552604697,0.8474025974025974,0.7
2014-09-20,"Saitama, Japan    ",Mark Hunt,Roy Nelson,W,Heavyweight,N,0,0, 13-14-1 (1 NC),177.8,265 lbs.,182.88,Orthodox,1974-03-23, 22-14-0,182.88,263 lbs.,185.42000000000002,Orthodox,1976-06-20,91.0,32.0,0.3516483516483517,60.0,20.0,0.3333333333333333,91.0,32.0,0.3516483516483517,60.0,20.0,0.3333333333333333,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,-5.079999999999984,-2.5400000000000205,40,38,0.6666666666666667,0.6483516483516483,0.8333333333333334,1.0,0.4499985272374484,0.3920910701389404,0.34285714285714286,0.125,0.6450700374769882,0.504763898844343,0.8010204081632654,0.8354166666666667
2014-09-20,"Saitama, Japan    ",Myles Jury,Takanori Gomi,W,Lightweight,N,0,0, 17-4-0,177.8,145 lbs.,185.42000000000002,Southpaw,1988-10-31, 35-14-0 (1 NC),170.18,155 lbs.,177.8,Southpaw,1978-09-22,23.0,10.0,0.43478260869565216,4.0,1.0,0.25,23.0,10.0,0.43478260869565216,4.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,7.6200000000000045,7.6200000000000045,26,36,0.75,0.5652173913043479,1.0,1.0,0.32163027745533473,0.3348098449137445,0.6333333333333333,0.0625,0.7786462709920056,0.6088558340580886,0.6,0.7020833333333334
2014-09-20,"Saitama, Japan    ",Yoshihiro Akiyama,Amir Sadollah,W,Welterweight,N,0,0, 14-6-0 (2 NC),177.8,170 lbs.,190.5,Orthodox,1975-07-29, 6-5-0,177.8,170 lbs.,190.5,Orthodox,1980-08-27,119.0,57.0,0.4789915966386555,101.0,42.0,0.4158415841584158,165.0,94.0,0.5696969696969697,124.0,63.0,0.5080645161290323,5.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,39,34,0.5841584158415842,0.5210084033613445,1.0,0.6,0.2966852196955701,0.42466098674396646,0.45,0.23333333333333334,0.5400082781548486,0.5693272400277521,0.9714285714285715,0.6285714285714286
2014-09-20,"Saitama, Japan    ",Miesha Tate,Rin Nakai,W,Women's Bantamweight,N,0,0, 19-8-0,167.64000000000001,135 lbs.,165.1,Orthodox,1986-08-18, 19-2-1,154.94,135 lbs.,170.37268965517242,Orthodox,1986-10-22,116.0,55.0,0.47413793103448276,47.0,16.0,0.3404255319148936,150.0,88.0,0.5866666666666667,86.0,52.0,0.6046511627906976,4.0,1.0,0.25,19.0,3.0,0.15789473684210525,12.700000000000017,-5.272689655172428,28,28,0.6595744680851063,0.5258620689655172,0.8421052631578947,0.75,0.5004344193817878,0.3387386434183917,0.30158730158730157,0.16078460975473768,0.3341114223467165,0.5267451352817879,0.17857142857142858,0.7482566762867913
2014-09-20,"Saitama, Japan    ",Kiichi Kunimoto,Richard Walsh,W,Welterweight,N,0,0, 18-7-2 (1 NC),177.8,170 lbs.,180.34,Orthodox,1981-05-01, 9-5-0,182.88,170 lbs.,185.42000000000002,Orthodox,1988-12-01,92.0,36.0,0.391304347826087,105.0,59.0,0.5619047619047619,128.0,62.0,0.484375,142.0,96.0,0.676056338028169,10.0,1.0,0.1,0.0,0.0,0.0,-5.079999999999984,-5.0800000000000125,33,26,0.4380952380952381,0.6086956521739131,1.0,0.9,0.5108695652173914,0.5819672131147541,0.16666666666666666,0.5555555555555556,0.3472222222222222,0.7551020408163265,1.0,1.0
2014-09-20,"Saitama, Japan    ",Kyoji Horiguchi,Jon Delos Reyes,W,Flyweight,N,0,0, 19-2-0,165.1,125 lbs.,167.64000000000001,Orthodox,1990-10-12, 8-5-0,167.64000000000001,125 lbs.,170.18,Orthodox,1987-08-19,43.0,31.0,0.7209302325581395,25.0,13.0,0.52,62.0,49.0,0.7903225806451613,30.0,18.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-2.5400000000000205,-2.539999999999992,24,27,0.48,0.2790697674418605,1.0,1.0,0.5210884353741496,0.3103448275862069,0.6666666666666666,1.0,0.5761904761904761,0.8888888888888888,0.25,1.0
2014-09-20,"Saitama, Japan    ",Alex Caceres,Masanori Kanehara,L,Bantamweight,N,0,2, 19-12-0 (1 NC),177.8,145 lbs.,185.42000000000002,Orthodox,1988-06-20, 26-12-5,170.18,135 lbs.,170.18,Orthodox,1982-11-19,78.0,24.0,0.3076923076923077,69.0,32.0,0.463768115942029,87.0,33.0,0.3793103448275862,145.0,102.0,0.7034482758620689,0.0,0.0,0.0,4.0,2.0,0.5,7.6200000000000045,15.240000000000009,26,32,0.536231884057971,0.6923076923076923,0.5,1.0,0.523367819213433,0.46532930335627154,0.2,0.5072949565290901,0.5698863996720613,0.6956691585352714,0.5594444444444444,0.9995867566638479
2014-09-20,"Saitama, Japan    ",Katsunori Kikuno,Sam Sicilia,W,Featherweight,N,1,0, 24-8-2,172.72,145 lbs.,167.64000000000001,Orthodox,1981-10-31, 15-8-0,172.72,145 lbs.,170.18,Orthodox,1986-02-01,78.0,32.0,0.41025641025641024,91.0,36.0,0.3956043956043956,79.0,33.0,0.4177215189873418,92.0,37.0,0.40217391304347827,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.539999999999992,33,29,0.6043956043956045,0.5897435897435898,1.0,0.0,0.48958333333333337,0.42519432544930647,0.375,0.4613095238095238,0.5894337834636343,0.5435494821270683,0.75,0.75
2014-09-20,"Saitama, Japan    ",Hyun Gyu Lim,Takenori Sato,W,Welterweight,N,0,0, 13-7-1,190.5,170 lbs.,195.58,Southpaw,1985-01-16, 19-11-7 (1 NC),177.8,170 lbs.,186.32772004241784,Southpaw,1985-06-08,13.0,10.0,0.7692307692307693,3.0,1.0,0.3333333333333333,18.0,15.0,0.8333333333333334,4.0,2.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,12.699999999999989,9.252279957582175,30,29,0.6666666666666667,0.23076923076923073,1.0,1.0,0.4165954822757452,0.0,0.3333333333333333,0.0,0.5250869719740336,0.0,0.8333333333333334,1.0
2014-09-20,"Saitama, Japan    ",Michinori Tanaka,Kyung Ho Kang,L,Bantamweight,N,0,2, 11-3-0,165.1,135 lbs.,170.18,Orthodox,1990-10-04, 17-9-0 (1 NC),175.26,135 lbs.,185.42000000000002,Orthodox,1987-09-09,61.0,22.0,0.36065573770491804,66.0,21.0,0.3181818181818182,81.0,39.0,0.48148148148148145,89.0,42.0,0.47191011235955055,9.0,3.0,0.3333333333333333,0.0,0.0,0.0,-10.159999999999997,-15.240000000000009,24,27,0.6818181818181819,0.639344262295082,1.0,0.6666666666666667,0.5675675675675675,0.44024174736693295,0.75,0.8518518518518517,0.9,0.5750517598343685,0.0,1.0
2014-09-20,"Saitama, Japan    ",Kazuki Tokudome,Johnny Case,L,Lightweight,N,0,1, 18-7-1,180.34,155 lbs.,185.42000000000002,Orthodox,1987-03-04, 22-6-0,177.8,155 lbs.,182.88,Orthodox,1989-06-28,29.0,12.0,0.41379310344827586,73.0,13.0,0.1780821917808219,30.0,13.0,0.43333333333333335,80.0,20.0,0.25,4.0,1.0,0.25,1.0,0.0,0.0,2.539999999999992,2.5400000000000205,28,25,0.821917808219178,0.5862068965517242,1.0,0.75,0.44271509740259735,0.1721201902200173,0.5428571428571428,0.0008567573973442833,0.48074392712550607,0.5879885062621346,0.532051282051282,0.7482566762867913
2014-09-20,"Saitama, Japan    ",Maximo Blanco,Dan Hooker,W,Featherweight,N,0,0, 12-8-1 (1 NC),172.72,145 lbs.,180.34,Switch,1983-10-16, 21-11-0,182.88,155 lbs.,190.5,Switch,1990-02-13,240.0,132.0,0.55,236.0,99.0,0.4194915254237288,246.0,137.0,0.556910569105691,253.0,116.0,0.45849802371541504,13.0,3.0,0.23076923076923078,0.0,0.0,0.0,-10.159999999999997,-10.159999999999997,31,25,0.5805084745762712,0.44999999999999996,1.0,0.7692307692307692,0.4447807109876075,0.6666666666666666,0.5,0.0,0.6559061897281507,0.8888888888888888,0.8647619047619048,1.0
2014-09-13,"Brasilia, Distrito Federal, Brazil    ",Antonio Silva,Andrei Arlovski,L,Heavyweight,N,0,0, 19-12-1,193.04,264 lbs.,208.28,Orthodox,1979-09-14, 32-20-0 (2 NC),190.5,240 lbs.,195.58,Orthodox,1979-02-04,13.0,6.0,0.46153846153846156,33.0,13.0,0.3939393939393939,13.0,6.0,0.46153846153846156,34.0,14.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,2.539999999999992,12.699999999999989,35,36,0.6060606060606061,0.5384615384615384,1.0,1.0,0.5084677419354838,0.37053228513473163,0.0,0.14285714285714285,0.4138417875675103,0.6993425459204927,0.52,0.9510204081632654
2014-09-13,"Brasilia, Distrito Federal, Brazil    ",Gleison Tibau,Piotr Hallmann,W,Lightweight,N,0,0, 33-14-0,177.8,155 lbs.,180.34,Orthodox,1983-10-07, 18-6-0,175.26,155 lbs.,180.34,Orthodox,1987-08-25,74.0,30.0,0.40540540540540543,113.0,52.0,0.46017699115044247,89.0,41.0,0.4606741573033708,148.0,86.0,0.581081081081081,11.0,5.0,0.45454545454545453,0.0,0.0,0.0,2.5400000000000205,0.0,31,27,0.5398230088495575,0.5945945945945945,1.0,0.5454545454545454,0.36077436119715084,0.4511112806428644,0.5465229215229215,0.5656565656565656,0.6639899594081431,0.5717092866354158,0.9053030303030304,0.5
2014-09-13,"Brasilia, Distrito Federal, Brazil    ",Leonardo Santos,Efrain Escudero,W,Lightweight,N,0,0, 18-5-1,182.88,155 lbs.,190.5,Orthodox,1980-02-05, 28-12-0,175.26,155 lbs.,180.34,Orthodox,1986-01-15,98.0,36.0,0.3673469387755102,101.0,43.0,0.42574257425742573,132.0,66.0,0.5,143.0,77.0,0.5384615384615384,4.0,2.0,0.5,0.0,0.0,0.0,7.6200000000000045,10.159999999999997,35,29,0.5742574257425743,0.6326530612244898,1.0,0.5,0.4172126265634306,0.37038165576495097,0.07142857142857142,0.26785714285714285,0.5437889077532541,0.6545606423501934,0.75,0.7849206349206349
2014-09-13,"Brasilia, Distrito Federal, Brazil    ",Santiago Ponzinibbio,Wendell Oliveira Marques,W,Welterweight,N,0,0, 29-4-0,182.88,170 lbs.,185.42000000000002,Orthodox,1986-09-26, 29-10-0,177.8,170 lbs.,186.32772004241784,Orthodox,1983-06-01,26.0,10.0,0.38461538461538464,24.0,8.0,0.3333333333333333,26.0,10.0,0.38461538461538464,24.0,8.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.079999999999984,-0.9077200424178216,28,31,0.6666666666666667,0.6153846153846154,1.0,1.0,0.30864197530864196,0.3314596804719636,0.0,0.0008567573973442833,0.5588235294117647,0.6176006856372472,0.5,0.9995867566638479
2014-09-13,"Brasilia, Distrito Federal, Brazil    ",Iuri Alcantara,Russell Doane,W,Bantamweight,N,0,0, 35-10-0 (1 NC),175.26,135 lbs.,180.34,Orthodox,1980-08-04, 15-8-0,170.18,135 lbs.,177.8,Orthodox,1986-08-13,52.0,27.0,0.5192307692307693,41.0,14.0,0.34146341463414637,88.0,59.0,0.6704545454545454,139.0,98.0,0.7050359712230215,4.0,2.0,0.5,12.0,6.0,0.5,5.079999999999984,2.539999999999992,34,28,0.6585365853658536,0.4807692307692307,0.5,0.5,0.4750206996495587,0.41666666666666663,0.4583333333333333,0.16666666666666666,0.473820882182592,0.6625925925925926,0.7526785714285714,0.4
2014-09-13,"Brasilia, Distrito Federal, Brazil    ",Jessica Andrade,Larissa Pacheco,W,Women's Bantamweight,N,2,0, 22-9-0,154.94,125 lbs.,157.48,Orthodox,1991-09-25, 10-2-0,170.18,135 lbs.,170.37268965517242,Orthodox,1994-09-07,24.0,19.0,0.7916666666666666,13.0,6.0,0.46153846153846156,52.0,44.0,0.8461538461538461,18.0,11.0,0.6111111111111112,1.0,1.0,1.0,1.0,0.0,0.0,-15.240000000000009,-12.892689655172433,23,20,0.5384615384615384,0.20833333333333337,1.0,0.0,0.5610751316521113,0.4630409337343176,0.625,0.0008567573973442833,0.515796241301513,0.20448834988520195,0.40277777777777785,-0.00573356484437877
2014-09-13,"Brasilia, Distrito Federal, Brazil    ",Godofredo Pepey,Dashon Johnson,W,Featherweight,N,2,0, 13-6-0,170.18,145 lbs.,185.42000000000002,Orthodox,1987-07-02, 9-2-0,170.18,145 lbs.,179.2461981981982,Orthodox,1988-01-25,20.0,8.0,0.4,11.0,7.0,0.6363636363636364,21.0,9.0,0.42857142857142855,15.0,11.0,0.7333333333333333,0.0,0.0,0.0,2.0,1.0,0.5,0.0,6.1738018018018295,27,27,0.36363636363636365,0.6,0.5,1.0,0.39686199824822965,0.7333333333333333,0.1,0.0,0.40431077694235584,0.2941176470588235,0.6333333333333333,0.6363636363636364
2014-09-13,"Brasilia, Distrito Federal, Brazil    ",Igor Araujo,George Sullivan,L,Welterweight,N,0,0, 25-9-0 (1 NC),185.42000000000002,170 lbs.,195.58,Orthodox,1980-12-06, 17-7-0 (1 NC),182.88,170 lbs.,185.42000000000002,Orthodox,1981-03-13,20.0,8.0,0.4,63.0,43.0,0.6825396825396826,20.0,8.0,0.4,137.0,111.0,0.8102189781021898,7.0,2.0,0.2857142857142857,2.0,1.0,0.5,2.5400000000000205,10.159999999999997,34,34,0.31746031746031744,0.6,0.5,0.7142857142857143,0.36804451510333863,0.3446327683615819,0.08333333333333333,0.14285714285714285,0.4625668449197861,0.5142857142857142,0.5,0.5
2014-09-13,"Brasilia, Distrito Federal, Brazil    ",Francisco Trinaldo,Leandro Silva,W,Lightweight,N,0,1, 27-8-0,175.26,170 lbs.,177.8,Orthodox,1978-08-24, 20-6-1 (1 NC),175.26,155 lbs.,182.88,Orthodox,1985-11-11,54.0,36.0,0.6666666666666666,40.0,26.0,0.65,86.0,67.0,0.7790697674418605,77.0,63.0,0.8181818181818182,2.0,0.0,0.0,8.0,4.0,0.5,0.0,-5.079999999999984,36,29,0.35,0.33333333333333337,0.5,1.0,0.5419701786583945,0.5747126436781609,0.2714285714285714,0.0,0.5308386468484991,0.6857142857142857,0.6496598639455782,0.0
2014-09-13,"Brasilia, Distrito Federal, Brazil    ",Paulo Thiago,Sean Spencer,L,Welterweight,N,0,0, 18-9-0,180.34,170 lbs.,187.96,Orthodox,1981-01-25, 12-6-0,177.8,170 lbs.,187.96,Orthodox,1987-06-25,111.0,36.0,0.32432432432432434,159.0,63.0,0.39622641509433965,123.0,46.0,0.37398373983739835,202.0,105.0,0.5198019801980198,7.0,0.0,0.0,2.0,1.0,0.5,2.539999999999992,0.0,34,27,0.6037735849056604,0.6756756756756757,0.5,1.0,0.34736771682423856,0.31163979975145456,0.25727513227513227,0.0,0.5940231912746788,0.5745378238042421,0.689484126984127,0.6158008658008658
2014-09-13,"Brasilia, Distrito Federal, Brazil    ",Rani Yahya,Johnny Bedford,W,Bantamweight,N,2,0, 28-10-1 (1 NC),167.64000000000001,135 lbs.,170.18,Orthodox,1984-09-12, 21-13-1 (1 NC),177.8,135 lbs.,180.34,Orthodox,1983-01-06,28.0,13.0,0.4642857142857143,20.0,9.0,0.45,31.0,16.0,0.5161290322580645,34.0,19.0,0.5588235294117647,6.0,3.0,0.5,0.0,0.0,0.0,-10.159999999999997,-10.159999999999997,30,32,0.55,0.5357142857142857,1.0,0.5,0.40331765935214214,0.5674181289448466,0.30596784168212743,0.3333333333333333,0.49477027921728384,0.6756577266922095,0.4761904761904762,0.9142857142857143
2014-09-05,"Ledyard, Connecticut, USA    ",Jacare Souza,Gegard Mousasi,W,Middleweight,N,1,0, 26-10-0 (1 NC),185.42000000000002,185 lbs.,182.88,Orthodox,1979-12-07, 42-6-2,187.96,185 lbs.,193.04,Orthodox,1985-08-01,56.0,32.0,0.5714285714285714,56.0,26.0,0.4642857142857143,86.0,59.0,0.686046511627907,109.0,78.0,0.7155963302752294,10.0,4.0,0.4,0.0,0.0,0.0,-2.539999999999992,-10.159999999999997,35,29,0.5357142857142857,0.4285714285714286,1.0,0.6,0.47458628841607564,0.497881876671727,0.27777777777777773,0.0,0.7852569965246022,0.7429082193933679,1.0,0.7222222222222223
2014-09-05,"Ledyard, Connecticut, USA    ",Alistair Overeem,Ben Rothwell,L,Heavyweight,N,0,0, 47-19-0 (1 NC),193.04,265 lbs.,203.2,Orthodox,1980-05-17, 39-14-0,193.04,265 lbs.,198.12,Orthodox,1981-10-17,21.0,20.0,0.9523809523809523,27.0,17.0,0.6296296296296297,21.0,20.0,0.9523809523809523,32.0,22.0,0.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.079999999999984,34,33,0.37037037037037035,0.04761904761904767,1.0,1.0,0.7422566212178888,0.43211504234919423,0.25,0.14285714285714288,0.6450533413848631,0.4207166166246002,0.9166666666666667,0.6875
2014-09-05,"Ledyard, Connecticut, USA    ",Matt Mitrione,Derrick Lewis,W,Heavyweight,N,0,0, 12-5-0,190.5,265 lbs.,208.28,Orthodox,1978-07-15, 25-8-0 (1 NC),190.5,260 lbs.,200.66,Orthodox,1985-02-07,11.0,7.0,0.6363636363636364,1.0,1.0,1.0,13.0,9.0,0.6923076923076923,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6200000000000045,36,30,0.0,0.36363636363636365,1.0,1.0,0.5399913668628089,0.5949074074074074,0.0,0.75,0.6764567655913688,0.20833333333333331,0.585,0.8333333333333334
2014-09-05,"Ledyard, Connecticut, USA    ",Joe Lauzon,Michael Chiesa,W,Lightweight,N,0,0, 28-16-0,177.8,155 lbs.,180.34,Southpaw,1984-05-22, 18-6-0,185.42000000000002,170 lbs.,190.5,Southpaw,1987-12-07,41.0,21.0,0.5121951219512195,57.0,30.0,0.5263157894736842,66.0,42.0,0.6363636363636364,70.0,42.0,0.6,7.0,2.0,0.2857142857142857,4.0,1.0,0.25,-7.6200000000000045,-10.159999999999997,30,27,0.4736842105263158,0.4878048780487805,0.75,0.7142857142857143,0.42542031379869333,0.3585359625478791,0.4488888888888889,0.34380952380952384,0.6346969950641544,0.5873146323920319,0.7151515151515151,0.8666666666666666
2014-09-05,"Ledyard, Connecticut, USA    ",John Moraga,Justin Scoggins,W,Flyweight,N,3,0, 19-7-0,167.64000000000001,125 lbs.,167.64000000000001,Southpaw,1984-03-20, 11-5-0,170.18,125 lbs.,167.64000000000001,Southpaw,1992-05-02,12.0,4.0,0.3333333333333333,18.0,13.0,0.7222222222222222,22.0,13.0,0.5909090909090909,41.0,34.0,0.8292682926829268,0.0,0.0,0.0,3.0,3.0,1.0,-2.539999999999992,0.0,30,22,0.2777777777777778,0.6666666666666667,0.0,1.0,0.382573249941671,0.6568704626957054,0.24,0.6305555555555555,0.5505427024285056,0.6691165795586528,0.45999999999999996,0.9047619047619048
2014-09-05,"Ledyard, Connecticut, USA    ",Al Iaquinta,Rodrigo Damm,W,Lightweight,N,0,0, 14-7-1,177.8,155 lbs.,177.8,Orthodox,1987-04-30, 13-9-0,170.18,155 lbs.,180.34,Orthodox,1980-02-03,221.0,93.0,0.42081447963800905,177.0,57.0,0.3220338983050847,221.0,93.0,0.42081447963800905,177.0,57.0,0.3220338983050847,0.0,0.0,0.0,5.0,0.0,0.0,7.6200000000000045,-2.539999999999992,27,35,0.6779661016949152,0.5791855203619909,1.0,1.0,0.4938598705852605,0.4130340506500844,0.45,0.2571428571428571,0.6158154302157028,0.5870923957129555,0.8416666666666668,1.0
2014-09-05,"Ledyard, Connecticut, USA    ",Rafael Natal,Chris Camozzi,W,Middleweight,N,0,0, 21-9-1,182.88,185 lbs.,195.58,Orthodox,1982-12-25, 24-13-0,187.96,185 lbs.,190.5,Orthodox,1986-11-20,73.0,36.0,0.4931506849315068,112.0,67.0,0.5982142857142857,84.0,46.0,0.5476190476190477,134.0,86.0,0.6417910447761194,12.0,2.0,0.16666666666666666,1.0,0.0,0.0,-5.0800000000000125,5.0800000000000125,32,28,0.4017857142857143,0.5068493150684932,1.0,0.8333333333333334,0.4848370743562785,0.43988334713656196,0.29555555555555557,0.0,0.6008003106588603,0.5777586756100394,0.9166666666666666,0.6222222222222222
2014-09-05,"Ledyard, Connecticut, USA    ",Chris Beal,Tateki Matsuda,W,Bantamweight,N,1,0, 10-5-0,170.18,125 lbs.,175.26,Orthodox,1985-08-06, 13-8-0,170.18,125 lbs.,174.8595020746888,Orthodox,1986-02-27,123.0,45.0,0.36585365853658536,111.0,41.0,0.36936936936936937,144.0,66.0,0.4583333333333333,142.0,70.0,0.49295774647887325,4.0,3.0,0.75,1.0,0.0,0.0,0.0,0.40049792531118555,29,29,0.6306306306306306,0.6341463414634146,1.0,0.25,0.3877551020408163,0.3684446813889496,0.0,0.0008567573973442833,0.6,0.6366417765879848,0.33333333333333337,0.24559651553267792
