date,red_fighter,blue_fighter,winner,red_sig_str_percent,blue_sig_str_percent,red_sub_att,blue_sub_att,red_stance,blue_stance,red_total_str_percent,blue_total_str_percent,red_td_percent,blue_td_percent,height_diff,reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_td_defence_percent,blue_td_defence_percent,red_td_defence_average,blue_td_defence_average,red_td_average,blue_td_average,red_sig_str_average,blue_sig_str_average,red_total_str_average,blue_total_str_average,red_sig_strike_defence_average,blue_sig_strike_defence_average
2024-08-24,Robert Valentin,Ryan Loder,L,0.5,0.8076923076923077,2,1,Orthodox,Southpaw,0.8333333333333334,0.863013698630137,0.0,0.3333333333333333,0.0,2.5400000000000205,29,33,0.1999999999999999,0.5,0.6699999999999999,1.0,,,,,,,,,,
2023-12-09,Anthony Smith,Khalil Rountree Jr.,L,0.5595238095238095,0.4649122807017544,0,0,Orthodox,Southpaw,0.5842696629213483,0.4745762711864407,0.0,0.0,8.0,0.0,35,34,0.54,0.4499999999999999,1.0,1.0,0.6785,0.7693333333333333,0.15333333333333332,0.0,0.4995609203988245,0.4742404326067605,0.5460896980373281,0.5231419439451025,0.505,0.48666666666666664
2024-02-24,Yair Rodriguez,Brian Ortega,L,0.4782608695652174,0.3835616438356164,0,1,Orthodox,Switch,0.4740740740740741,0.4519230769230769,0.0,0.5,7.0,5.0800000000000125,31,33,0.62,0.53,0.5,1.0,0.6606666666666666,0.7333333333333334,0.21703703703703703,0.1345959595959596,0.5138518800639302,0.42282154235189834,0.5777233093971207,0.45043541303965146,0.5646666666666668,0.5216666666666666
2024-06-01,Kevin Holland,Michal Oleksiejczuk,W,0.4705882352941176,0.4444444444444444,1,0,Orthodox,Southpaw,0.4705882352941176,0.4736842105263157,0.0,0.0,7.0,17.78,32,29,0.56,0.53,1.0,1.0,0.6917391304347826,0.7071428571428572,0.263768115942029,0.15476190476190474,0.5256162538897656,0.5263930034135107,0.6546169553408372,0.5845643305782625,0.5082608695652173,0.6207142857142857
2023-12-16,Alexandre Pantoja,Brandon Royval,W,0.6089743589743589,0.5441176470588235,1,0,Orthodox,Southpaw,0.6461538461538462,0.7205128205128205,0.5714285714285714,0.0,-10.0,-2.539999999999992,34,31,0.4599999999999999,0.4,1.0,0.43,0.6915384615384615,0.6525000000000001,0.46759906759906755,0.25,0.5136124180728587,0.43024567357140664,0.5679854876699725,0.48510687290108767,0.5323076923076923,0.50875
2024-08-24,Kaan Ofli,Mairon Santos,L,0.4285714285714285,0.4626865671641791,0,0,Orthodox,Orthodox,0.5428571428571428,0.4705882352941176,0.0,0.0,0.0,-15.23999999999998,31,24,0.54,0.5800000000000001,1.0,1.0,,,,,,,,,,
2024-02-24,Daniel Zellhuber,Francisco Prado,W,0.4411764705882353,0.3658536585365853,0,0,Switch,Orthodox,0.4411764705882353,0.3654618473895582,0.0,0.0,7.0,20.32000000000002,25,22,0.64,0.56,1.0,1.0,0.9633333333333334,0.625,0.0,0.0,0.34179402307597634,0.52,0.3406346027861213,0.5429802437999159,0.52,0.51
2024-08-03,Tony Ferguson,Michael Chiesa,L,0.5555555555555556,0.16,0,1,Orthodox,Southpaw,0.5555555555555556,0.16,0.0,1.0,-5.0,2.539999999999992,40,37,0.84,0.4499999999999999,0.0,1.0,0.7712,0.8084210526315789,0.18,0.5380952380952381,0.4458814463438186,0.40974325926527033,0.4917793154810297,0.5235136439994844,0.5888,0.5578947368421052
2024-07-20,Kurt Holobaugh,Kaynan Kruschewsky,W,0.5380116959064327,0.5705128205128205,0,2,Orthodox,Orthodox,0.6218181818181818,0.5897435897435898,0.25,1.0,-3.0,-7.6200000000000045,38,33,0.43,0.47,0.0,0.75,0.4657142857142857,0.875,0.20238095238095236,0.5,0.44642315348069384,0.41428866832092637,0.58745986046273,0.42390405293631095,0.44857142857142857,0.495
2023-12-09,Nasrat Haqparast,Jamie Mullarkey,W,0.5517241379310345,0.3478260869565217,0,0,Southpaw,Orthodox,0.5806451612903226,0.3478260869565217,0.0,0.0,-5.0,-5.0800000000000125,28,29,0.6599999999999999,0.4499999999999999,1.0,1.0,0.93,0.78,0.13888888888888887,0.2612878787878788,0.4669452734135484,0.46191891849876027,0.49089316408922823,0.4824296838183343,0.6625,0.538
2024-03-23,Edmen Shahbazyan,AJ Dobson,W,0.627906976744186,0.3260869565217391,0,0,Orthodox,Orthodox,0.6078431372549019,0.3703703703703703,0.3333333333333333,0.0,5.0,-2.539999999999992,26,32,0.6799999999999999,0.38,1.0,0.6699999999999999,0.827,0.825,0.2914285714285714,0.41666666666666663,0.5394010249376746,0.4410282953761214,0.5523752685628514,0.48158068783068775,0.593,0.44
2024-06-01,Niko Price,Alex Morono,W,0.4821428571428571,0.4571428571428571,0,0,Orthodox,Orthodox,0.5328185328185329,0.4933333333333333,1.0,1.0,3.0,10.159999999999997,35,34,0.55,0.52,0.0,0.0,0.7966666666666666,0.6479999999999999,0.0962962962962963,0.08499999999999999,0.40974063518248705,0.3834598935269956,0.4604317948100261,0.4207468816972062,0.45944444444444443,0.587
2024-07-20,Cody Durden,Bruno Silva,L,0.4444444444444444,0.5753424657534246,3,0,Southpaw,Orthodox,0.4558823529411764,0.5844155844155844,1.0,0.0,7.0,5.0800000000000125,33,34,0.43,0.56,1.0,0.0,0.767,0.904,0.5431623931623932,0.1422077922077922,0.5158379237581754,0.5093860182472121,0.5690930751072476,0.5579075178803944,0.512,0.5033333333333333
2024-08-03,Mackenzie Dern,Loopy Godinez,W,0.354679802955665,0.4589041095890411,0,1,Orthodox,Orthodox,0.4382978723404255,0.4736842105263157,0.4,0.6666666666666666,6.0,5.0800000000000125,31,31,0.55,0.65,0.3399999999999999,0.6,0.8,0.8618181818181818,0.14267676767676768,0.39848484848484844,0.4295600967110775,0.545486317366293,0.5116196860613174,0.5969550681532338,0.5193333333333333,0.6481818181818182
2024-06-01,Randy Brown,Elizeu Zaleski dos Santos,W,0.475177304964539,0.3421052631578947,2,1,Orthodox,Orthodox,0.536144578313253,0.4468085106382978,0.0,0.5714285714285714,10.0,12.699999999999989,34,37,0.6599999999999999,0.53,0.43,1.0,0.8526315789473684,0.7228571428571428,0.293859649122807,0.18877551020408162,0.4370502422839718,0.4264689510061245,0.47781209399164853,0.4537498564422678,0.5494736842105263,0.6192857142857143
2024-05-18,Themba Gorimbo,Ramiz Brahimaj,W,0.8269230769230769,0.5,0,0,Orthodox,Orthodox,0.8208955223880597,0.75,0.8333333333333334,0.125,7.0,12.700000000000015,33,31,0.5,0.18,0.88,0.17,0.89,0.8875,0.4583333333333333,0.5833333333333333,0.6186507936507937,0.34549567269866244,0.6465974250784378,0.5023573200992556,0.6533333333333333,0.4925
2024-08-24,Neil Magny,Michael Morales,L,0.4545454545454545,0.85,0,0,Orthodox,Orthodox,0.6842105263157895,0.8666666666666667,0.0,0.0,7.0,2.539999999999992,37,25,0.15,0.55,1.0,1.0,0.5736363636363636,0.9075,0.35678210678210676,0.25,0.44089962190507953,0.5028967593274651,0.5785022185862436,0.512378253381438,0.5130303030303031,0.5449999999999999
2024-02-24,Yazmin Jauregui,Sam Hughes,W,0.3494423791821561,0.4213197969543147,0,0,Orthodox,Orthodox,0.3566176470588235,0.4271844660194174,0.0,0.0,-5.0,0.0,25,32,0.5800000000000001,0.6599999999999999,1.0,1.0,1.0,0.5985714285714285,0.0,0.2816326530612245,0.27652011596965725,0.48898193381740374,0.3040867579908676,0.5913141386373203,0.39666666666666667,0.5599999999999999
2023-12-09,Tim Elliott,Sumudaerji,W,0.4761904761904761,0.4,1,0,Southpaw,Southpaw,0.7027027027027027,0.4,0.3333333333333333,0.0,-3.0,-15.23999999999998,37,28,0.6,0.53,1.0,0.6699999999999999,0.6025,0.7683333333333332,0.5151015651015651,0.16666666666666666,0.4843728167095941,0.5308087760037593,0.6041373595845232,0.5401862501871061,0.549,0.6516666666666667
2023-12-16,Shavkat Rakhmonov,Stephen Thompson,W,0.7777777777777778,0.64,2,0,Orthodox,Orthodox,0.8295454545454546,0.7027027027027027,0.2,0.0,2.0,5.0800000000000125,29,41,0.36,0.2299999999999999,1.0,0.8,1.0,0.8168421052631579,0.4666666666666666,0.09649122807017543,0.5486696816529218,0.4713036242361758,0.6775094532274333,0.5163281493971307,0.548,0.5610526315789474
2024-06-01,Cesar Almeida,Roman Kopylov,L,0.5523809523809524,0.5774647887323944,0,0,Orthodox,Southpaw,0.7037037037037037,0.6491228070175439,0.0,0.5555555555555556,2.0,-2.539999999999992,36,33,0.43,0.4499999999999999,0.4499999999999999,1.0,0.5,0.9071428571428571,0.0,0.21428571428571427,0.7631578947368421,0.5606559039672536,0.8613861386138614,0.5781815913564252,0.8,0.5971428571428571
2024-07-20,Dooho Choi,Bill Algeo,W,0.6,0.3469387755102041,3,0,Orthodox,Switch,0.6808510638297872,0.5135135135135135,0.6666666666666666,0.6666666666666666,-5.0,-7.6200000000000045,33,35,0.6599999999999999,0.4,0.3399999999999999,0.3399999999999999,0.6375,0.6455555555555557,0.025,0.5925925925925926,0.578484709851487,0.5575322703141355,0.5844329931549359,0.6262326057516013,0.63375,0.47333333333333333
2024-08-24,Edmen Shahbazyan,Gerald Meerschaert,L,0.4247787610619469,0.4772727272727273,0,1,Orthodox,Southpaw,0.4247787610619469,0.5740740740740741,0.0,0.1666666666666666,5.0,-5.0800000000000125,27,37,0.53,0.5800000000000001,0.84,1.0,0.8427272727272727,0.545,0.29523809523809524,0.27411796536796534,0.5474470205564483,0.4679558105357674,0.5574178020803106,0.5222898366701612,0.6009090909090908,0.517
2024-05-18,Adrian Yanez,Vinicius Salvador,W,0.6428571428571429,0.5,0,0,Orthodox,Southpaw,0.6206896551724138,0.5,0.0,0.0,0.0,0.0,30,28,0.5,0.36,1.0,1.0,1.0,0.935,0.0,0.0833333333333333,0.41240353187477774,0.4064102564102564,0.41459156240628425,0.4740646258503401,0.5475,0.44
2024-06-01,Jailton Almeida,Alexandr Romanov,W,0.5,1.0,2,0,Orthodox,Southpaw,0.6666666666666666,1.0,0.5,0.0,2.0,10.159999999999997,33,33,0.0,0.5,1.0,0.5,1.0,0.911111111111111,0.6703296703296704,0.5126984126984127,0.5998267728143889,0.4589929886425843,0.7325314805337327,0.4969459084833633,0.55,0.4833333333333333
2023-12-09,JunYong Park,Andre Muniz,L,0.45,0.4666666666666667,0,0,Orthodox,Southpaw,0.5416666666666666,0.5833333333333334,0.0,0.7857142857142857,-7.0,-12.699999999999989,33,34,0.54,0.55,0.2199999999999999,1.0,0.694,0.5,0.2733333333333333,0.4601190476190476,0.5183503909216856,0.4992044413919414,0.5801529635165511,0.624212308243726,0.5469999999999999,0.55
2023-12-16,Tony Ferguson,Paddy Pimblett,L,0.5904761904761905,0.6424242424242425,0,0,Orthodox,Orthodox,0.6716417910447762,0.695852534562212,0.0,0.25,2.0,7.619999999999976,40,29,0.36,0.41,0.75,1.0,0.7720833333333333,0.5425,0.1875,0.375,0.43985666533830314,0.48064899059522714,0.4842850456658736,0.5678211623573259,0.5983333333333334,0.36
2024-07-20,JeongYeong Lee,Hyder Amil,L,0.4,0.6666666666666666,0,0,Orthodox,Switch,0.4,0.6666666666666666,0.0,0.0,3.0,7.6200000000000045,29,34,0.3399999999999999,0.6,1.0,1.0,0.885,1.0,0.3333333333333333,0.3333333333333333,0.5180787334189131,0.5486111111111112,0.6242030696576151,0.5618556701030928,0.6200000000000001,0.6799999999999999
2024-08-24,Dennis Buzukja,Francis Marshall,L,0.4551724137931034,0.38,0,0,Switch,Orthodox,0.4871794871794871,0.4685714285714286,0.0,0.1666666666666666,0.0,-5.079999999999984,27,25,0.62,0.55,0.84,1.0,0.6233333333333333,0.6666666666666666,0.0,0.24444444444444446,0.40119190582391817,0.22776708887819996,0.40819276732868087,0.40848796958347516,0.4366666666666667,0.44999999999999996
2024-03-23,Payton Talbott,Cameron Saaiman,W,0.6124031007751938,0.484375,0,0,Switch,Southpaw,0.6148148148148148,0.5,0.0,0.0,5.0,7.6200000000000045,26,23,0.52,0.39,1.0,1.0,0.9,0.6900000000000001,0.0,0.4,0.5703524937838234,0.509404695024077,0.6296296296296297,0.5599701700708541,0.555,0.538
2024-08-03,Joel Alvarez,Elves Brener,W,0.6737588652482269,0.4639175257731959,1,0,Orthodox,Orthodox,0.6951219512195121,0.4591836734693877,0.0,0.0,12.0,12.700000000000015,31,27,0.54,0.3299999999999999,1.0,1.0,0.33428571428571424,0.845,0.0,0.19642857142857142,0.5397885873931555,0.4860589251512818,0.6284034467523204,0.5407094474153298,0.40714285714285714,0.57
2024-02-24,Manuel Torres,Chris Duncan,W,0.6,0.5,1,0,Switch,Orthodox,0.7142857142857143,0.5,1.0,0.3333333333333333,0.0,5.0800000000000125,29,31,0.5,0.4,0.6699999999999999,0.0,1.0,1.0,0.0,0.42857142857142855,0.6479779411764706,0.5255877880453854,0.6479779411764706,0.5450904930309964,0.495,0.535
2024-05-18,Luana Pinheiro,Angela Hill,L,0.2833333333333333,0.3544303797468354,0,1,Orthodox,Orthodox,0.3246753246753247,0.4285714285714285,0.1428571428571428,0.3333333333333333,-3.0,-5.0800000000000125,31,39,0.65,0.72,0.6699999999999999,0.86,0.875,0.6751999999999999,0.41666666666666663,0.256031746031746,0.4398304926565483,0.49341268684051603,0.4495477922912831,0.5280365366773659,0.6125,0.618
2023-12-09,Song Kenan,Kevin Jousset,L,0.3974358974358974,0.5702127659574469,0,0,Orthodox,Orthodox,0.4680851063829787,0.6007604562737643,0.0,0.5,-5.0,-10.159999999999997,34,31,0.43,0.61,0.5,1.0,0.7222222222222222,1.0,0.07407407407407407,1.0,0.5512090746560818,0.5,0.5606884827492672,0.5652173913043478,0.5299999999999999,0.3399999999999999
2017-10-21,Jan Blachowicz,Devin Clark,W,0.75,0.3488372093023256,1,0,Orthodox,Orthodox,0.7936507936507936,0.5166666666666667,1.0,0.0,5.0,7.6200000000000045,35,28,0.6599999999999999,0.25,1.0,0.0,0.65,1.0,0.4166666666666667,0.5793650793650794,0.5028663568290082,0.6013099090768993,0.5697207195173535,0.7441119479162958,0.5066666666666667,0.45999999999999996
2024-08-24,Zachary Reese,Jose Daniel Medina,W,0.5813953488372093,0.4324324324324324,1,0,Switch,Orthodox,0.6234567901234568,0.5463917525773195,0.5555555555555556,0.5,10.0,7.6200000000000045,30,33,0.5700000000000001,0.42,0.5,0.4499999999999999,0.0,,0.0,,0.8,,0.8333333333333334,,0.25,
2024-03-23,Billy Quarantillo,Youssef Zalal,L,0.2,0.5892857142857143,0,2,Orthodox,Switch,0.3513513513513513,0.5967741935483871,0.0,1.0,0.0,-5.079999999999984,35,28,0.42,0.8,0.0,1.0,0.8233333333333334,0.62,0.32539682539682535,0.36442577030812323,0.585873400585012,0.4827721615899358,0.6438762076000587,0.5563096693504591,0.4577777777777778,0.6457142857142857
2023-12-09,HyunSung Park,Shannon Ross,W,0.4032258064516129,0.408695652173913,0,0,Orthodox,Switch,0.422077922077922,0.4518518518518518,0.0,0.0,2.0,0.0,28,35,0.6,0.6,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.4175824175824176,0.4583333333333333,0.472,0.4583333333333333,0.72,0.355
2024-07-20,Brian Kelleher,Cody Gibson,L,0.1666666666666666,0.5416666666666666,0,1,Switch,Orthodox,0.1538461538461538,0.6,0.0,0.4,-10.0,-12.699999999999989,38,37,0.4599999999999999,0.84,0.6,1.0,0.72125,0.8033333333333333,0.2708333333333333,0.21825396825396823,0.4448004933199454,0.3751863100233291,0.5008563300631456,0.439934685412539,0.559375,0.59
2024-08-03,Azamat Murzakanov,Alonzo Menifield,W,0.5294117647058824,0.2027027027027027,0,0,Southpaw,Orthodox,0.5454545454545454,0.2375,0.0,0.0,-5.0,-12.699999999999989,35,37,0.8,0.48,1.0,1.0,0.9466666666666667,0.9192307692307692,0.13333333333333333,0.24358974358974358,0.55954639181177,0.5774328836464255,0.5621643448415102,0.6131393142291085,0.61,0.5430769230769231
2023-12-16,Josh Emmett,Bryce Mitchell,W,0.2,0.0,0,0,Orthodox,Southpaw,0.2,0.0,0.0,0.0,-10.0,0.0,39,29,1.0,0.8,1.0,1.0,0.75,0.82875,0.17261904761904762,0.5353632478632478,0.3676772271508336,0.626831621753702,0.38282767494179276,0.684113903617766,0.6192857142857143,0.58625
2024-02-24,Cristian Quinonez,Raoni Barcelos,L,0.3536585365853658,0.581081081081081,0,2,Orthodox,Orthodox,0.4343434343434343,0.5925925925925926,0.2857142857142857,0.1666666666666666,3.0,7.6200000000000045,28,37,0.42,0.65,0.84,0.72,0.5,0.942,0.0,0.34655844155844157,0.4262655906089508,0.5158720171690644,0.4262655906089508,0.5582931329887684,0.595,0.617
2017-10-21,Oskar Piechota,Jonathan Wilson,W,0.6021505376344086,0.2833333333333333,3,0,Southpaw,Southpaw,0.6611570247933884,0.2833333333333333,0.3333333333333333,0.0,-5.0,2.539999999999992,28,30,0.72,0.4,1.0,0.6699999999999999,1.0112362050769224,1.0,0.3375492567930418,0.3333333333333333,0.6200684154228103,0.5216759185831351,,0.5320261437908497,0.7326938584502676,0.6999999999999998
2024-06-01,Grant Dawson,Joe Solecki,W,0.6571428571428571,0.631578947368421,0,1,Switch,Orthodox,0.7684210526315789,0.7714285714285715,1.0,0.0,3.0,5.079999999999984,30,31,0.37,0.35,1.0,0.0,0.85,0.9375,0.3540202934320581,0.41101190476190474,0.5078227363899848,0.5697406958541635,0.5910669943901222,0.708590004746054,0.46299999999999997,0.5175
2024-05-18,Victor Martinez,Tom Nolan,L,0.6923076923076923,0.515625,0,0,Orthodox,Southpaw,0.6896551724137931,0.5694444444444444,0.0,0.0,-17.0,-7.6200000000000045,33,24,0.49,0.31,1.0,1.0,1.0,1.0,0.0,0.0,0.25,0.6,0.2903225806451613,0.6,0.52,0.48
2024-08-24,Viacheslav Borshchev,James Llontop,W,0.4192139737991266,0.3734939759036144,0,0,Orthodox,Orthodox,0.4217391304347826,0.383399209486166,0.0,0.0,-3.0,-10.160000000000023,33,25,0.63,0.5900000000000001,1.0,1.0,0.39166666666666666,0.0,0.0,0.0,0.5331563537690317,0.475,0.5735718518583136,0.475,0.505,0.54
2024-07-20,Miranda Maverick,Dione Barbosa,W,0.3409090909090909,0.4038461538461538,0,1,Southpaw,Orthodox,0.5425531914893617,0.5529411764705883,0.4,0.5,-8.0,-2.5400000000000205,27,32,0.6,0.6599999999999999,0.5,0.6,0.631,0.0,0.4404761904761905,0.1818181818181818,0.47647771881466816,0.5492957746478874,0.5775328225441586,0.7016129032258065,0.597,0.6699999999999999
2024-06-01,Phil Rowe,Jake Matthews,L,0.3269230769230769,0.4024390243902439,0,0,Orthodox,Orthodox,0.3603603603603603,0.4734042553191489,0.0,1.0,10.0,17.779999999999973,34,30,0.6,0.6799999999999999,0.0,1.0,0.6199999999999999,0.758421052631579,0.26666666666666666,0.322738664843928,0.4876142788606589,0.4464006455696305,0.5123271711513036,0.5106306485294597,0.5760000000000001,0.578421052631579
2024-05-18,Oumar Sy,Tuco Tokkos,W,0.0,0.75,1,0,Orthodox,Orthodox,0.125,0.8,0.6666666666666666,0.0,0.0,17.78,28,34,0.25,1.0,1.0,0.3399999999999999,1.0112362050769224,,0.6750985135860836,,0.0,,,,0.25440758973967625,
2024-08-03,Mohammad Yahya,Kaue Fernandes,L,0.2222222222222222,0.5873015873015873,0,0,Switch,Orthodox,0.2222222222222222,0.5873015873015873,0.0,0.0,0.0,0.0,30,29,0.42,0.78,1.0,1.0,0.43,0.63,1.0,1.0,0.4673913043478261,0.5476190476190477,0.4895833333333333,0.7282608695652174,0.38,0.6
2023-12-16,Alonzo Menifield,Dustin Jacoby,W,0.5811965811965812,0.62,0,0,Orthodox,Orthodox,0.6551724137931034,0.6608187134502924,0.5,0.0,-7.0,0.0,36,36,0.38,0.42,1.0,0.5,0.9045454545454544,0.7358333333333333,0.2424242424242424,0.08333333333333333,0.6068573551097228,0.4475817010136817,0.6423307882895734,0.4742043629803727,0.5736363636363637,0.615
2024-08-24,Jacqueline Cavalcanti,Josiane Nunes,W,0.5321637426900585,0.3398692810457516,0,0,Orthodox,Southpaw,0.5321637426900585,0.3398692810457516,0.0,0.0,16.0,7.6200000000000045,27,31,0.6699999999999999,0.47,1.0,1.0,1.0,0.675,0.0,0.0,0.5701357466063348,0.4438933966322922,0.5720720720720721,0.4594722837455395,0.85,0.54
2023-12-09,Steve Garcia,Melquizael Costa,W,0.5918367346938775,0.6,1,0,Southpaw,Southpaw,0.6212121212121212,0.8,0.0,0.2,5.0,10.159999999999997,32,27,0.4,0.41,0.8,1.0,0.9,0.715,0.32,0.1875,0.5369702102408869,0.4572727272727273,0.6393911396733515,0.5316304607304846,0.5039999999999999,0.5299999999999999
2024-03-23,Fernando Padilla,Luis Pajuelo,W,0.5573770491803278,0.3846153846153846,1,0,Orthodox,Orthodox,0.546875,0.4666666666666667,0.0,0.0,7.0,17.78,27,29,0.62,0.4499999999999999,1.0,1.0,1.0,,0.0,,0.5179045092838196,,0.5194687345322554,,0.47000000000000003,
2017-10-21,Marcin Held,Nasrat Haqparast,W,0.2134831460674157,0.36,1,0,Orthodox,Southpaw,0.4306569343065693,0.4574468085106383,0.3,1.0,-3.0,-2.539999999999992,26,22,0.64,0.79,0.0,0.7,0.8333333333333334,0.7078653435538456,0.6666666666666666,1.0126477703791255,0.37680747436844997,0.3707123312206373,0.4888086248523142,,0.5533333333333333,0.803927983577377
2024-07-20,Loik Radzhabov,Trey Ogden,L,0.4883720930232558,0.5106382978723404,0,2,Orthodox,Orthodox,0.6178343949044586,0.7837837837837838,0.0,0.8,0.0,-7.6200000000000045,34,35,0.49,0.52,0.1999999999999999,1.0,0.5266666666666667,1.0,0.4412698412698413,0.25972222222222224,0.41859114015976756,0.4985187830235912,0.4733845328048227,0.595753463632345,0.45999999999999996,0.596
2023-12-16,Irene Aldana,Karol Rosa,W,0.4707792207792208,0.5828571428571429,0,0,Orthodox,Orthodox,0.4707792207792208,0.5828571428571429,0.0,0.0,10.0,2.539999999999992,36,29,0.42,0.53,1.0,1.0,0.8630769230769231,0.75125,0.11538461538461539,0.3958333333333333,0.40069751605239445,0.5809468408252477,0.4419661396149266,0.6922309992645412,0.5884615384615385,0.48375
2024-02-24,Jesus Aguilar,Mateus Mendonca,W,0.5277777777777778,0.45,1,1,Orthodox,Orthodox,0.6129032258064516,0.4777777777777778,0.25,0.5,-5.0,-22.860000000000017,28,25,0.55,0.48,0.5,0.75,0.5,0.7,0.0,0.0909090909090909,0.8333333333333333,0.3790584415584415,0.8333333333333333,0.544407894736842,0.16999999999999996,0.225
2024-08-24,Wang Cong,Victoria Leonardo,W,0.3846153846153846,0.1111111111111111,0,0,Southpaw,Orthodox,0.3846153846153846,0.1111111111111111,0.0,0.0,3.0,5.0800000000000125,32,35,0.89,0.62,1.0,1.0,,0.7,,0.08333333333333333,,0.3564595897929231,,0.4142032282863902,,0.4775
2024-05-18,Tamires Vidal,Melissa Gatto,L,0.5172413793103449,0.5769230769230769,1,1,Orthodox,Orthodox,0.7575757575757576,0.7361963190184049,0.0,1.0,3.0,-2.539999999999992,26,28,0.43,0.49,0.0,1.0,0.7,0.5225,0.0,0.175,0.5683328060740271,0.4866151370289079,0.621239335428828,0.5913118158601269,0.355,0.56
2023-12-09,Luana Santos,Stephanie Egger,W,0.5096153846153846,0.3826086956521739,0,0,Orthodox,Orthodox,0.6024844720496895,0.5803108808290155,0.5,1.0,0.0,-2.539999999999992,24,35,0.62,0.5,0.0,0.5,1.0,0.6783333333333333,0.0,0.49206349206349204,0.6,0.5291964979464979,0.6037735849056604,0.6320013422035481,0.6799999999999999,0.45333333333333337
2024-08-03,Shamil Gaziev,Don'Tale Mayes,W,0.6739130434782609,0.4655172413793103,0,0,Orthodox,Orthodox,0.7807017543859649,0.6,0.6666666666666666,0.0,-5.0,-7.6200000000000045,34,33,0.54,0.3299999999999999,1.0,0.3399999999999999,1.0,0.5833333333333334,0.09523809523809519,0.1388888888888889,0.38235294117647056,0.4330002422358452,0.4154385964912281,0.5079282300020158,0.47333333333333333,0.4766666666666667
2023-12-16,Cody Garbrandt,Brian Kelleher,W,0.4878048780487805,0.68,0,0,Orthodox,Switch,0.5,0.7241379310344828,0.0,0.0,5.0,-2.5400000000000205,32,37,0.3199999999999999,0.52,1.0,1.0,0.9171428571428571,0.7026666666666667,0.1464285714285714,0.28888888888888886,0.4212212227699723,0.4291205262079418,0.43348157801603154,0.4859708899983898,0.6185714285714285,0.5619999999999999
2017-10-21,Damian Stasiak,Brian Kelleher,L,0.3839285714285714,0.5374149659863946,0,1,Orthodox,Switch,0.3947368421052631,0.5979381443298969,0.1,1.0,-3.0,10.159999999999997,28,31,0.47,0.62,0.0,0.9,0.425,0.5,0.5694444444444444,0.16666666666666666,0.45579082593191433,0.3833333333333333,0.47859236297026914,0.4515151515151515,0.6174999999999999,0.625
2024-07-20,Luana Carolina,Lucie Pudilova,W,0.562874251497006,0.3771929824561403,0,0,Orthodox,Orthodox,0.5728643216080402,0.4275862068965517,0.0,0.5,-5.0,5.079999999999984,31,30,0.63,0.4399999999999999,0.5,1.0,0.69875,0.721,0.125,0.11523809523809522,0.4954055471648112,0.39254680722385504,0.5917052991980032,0.47919146493158243,0.5075000000000001,0.49000000000000005
2024-03-23,Kurt Holobaugh,Trey Ogden,L,0.4264705882352941,0.5303030303030303,0,0,Orthodox,Orthodox,0.6861702127659575,0.703125,0.0,0.75,0.0,-5.079999999999984,38,34,0.47,0.5800000000000001,0.25,1.0,0.602,1.0,0.2333333333333333,0.1371527777777778,0.432095958044626,0.49057272120373147,0.5608461257309941,0.5689105795404313,0.44800000000000006,0.6
2024-02-24,Edgar Chairez,Daniel Lacerda,W,0.6,0.2352941176470588,1,0,Orthodox,Switch,0.6,0.3181818181818182,0.0,1.0,2.0,2.539999999999992,28,28,0.77,0.4,0.0,1.0,0.41999999999999993,1.0,0.0,0.4,0.6289473684210527,0.5303052503052503,0.6333333333333333,0.5901959522547757,0.4699999999999999,0.278
2024-06-01,Mickey Gall,Bassil Hafez,L,0.5804195804195804,0.472636815920398,0,0,Switch,Orthodox,0.6078431372549019,0.4809523809523809,0.5,0.6,8.0,5.0800000000000125,32,32,0.53,0.42,0.4,0.5,0.5833333333333334,0.5,0.38690476190476186,0.15,0.44301288770628394,0.2580645161290322,0.5454856335440289,0.3404255319148936,0.5558333333333333,0.4
2023-12-16,Casey O'Neill,Ariane da Silva,L,0.4189189189189189,0.5039370078740157,0,1,Orthodox,Orthodox,0.4266666666666667,0.5657894736842105,0.0,1.0,0.0,5.079999999999984,26,30,0.5,0.5900000000000001,0.0,1.0,0.82,0.702,0.3083333333333333,0.3,0.5690679399755642,0.45255695899648424,0.6300833392441986,0.5400538091562976,0.48599999999999993,0.512
2023-12-09,Tatsuro Taira,Carlos Hernandez,W,0.7674418604651163,0.5,0,0,Orthodox,Orthodox,0.7333333333333333,0.5,0.0,0.0,-3.0,7.6200000000000045,24,30,0.5,0.24,1.0,1.0,0.9,0.6166666666666667,0.5604166666666667,0.1693121693121693,0.7620837017388742,0.45157058731267724,0.7914307588220632,0.462024083762601,0.365,0.48333333333333334
2024-05-18,Abus Magomedov,Warlley Alves,W,0.5,0.4210526315789473,0,0,Orthodox,Orthodox,0.5833333333333334,0.4358974358974359,0.8571428571428571,0.0,8.0,15.240000000000007,34,33,0.5800000000000001,0.5,1.0,0.15,1.0,0.8446666666666667,0.25,0.39682539682539686,0.5714583140557046,0.5233552215925722,0.5713096309630963,0.5708053888311106,0.6625000000000001,0.45066666666666666
