date,location,weight_class,title_bout,winner,red_Fighter,blue_Fighter,red_KD,blue_KD,red_Sig. str. %,blue_Sig. str. %,red_Td %,blue_Td %,red_Sub. att,blue_Sub. att,red_Rev.,blue_Rev.,red_Ctrl,blue_Ctrl,red_Height,red_Weight,red_Reach,red_STANCE,red_DOB,red_SLpM,red_Str. Acc.,red_SApM,red_Str. Def,red_TD Avg.,red_TD Acc.,red_TD Def.,red_Sub. Avg.,red_record,blue_Height,blue_Weight,blue_Reach,blue_STANCE,blue_DOB,blue_SLpM,blue_Str. Acc.,blue_SApM,blue_Str. Def,blue_TD Avg.,blue_TD Acc.,blue_TD Def.,blue_Sub. Avg.,blue_record,red_Sig. str._attempted,red_Sig. str._landed,red_Sig. str._percent,blue_Sig. str._attempted,blue_Sig. str._landed,blue_Sig. str._percent,red_Total str._attempted,red_Total str._landed,red_Total str._percent,blue_Total str._attempted,blue_Total str._landed,blue_Total str._percent,red_Td_attempted,red_Td_landed,red_Td_percent,blue_Td_attempted,blue_Td_landed,blue_Td_percent,Height_diff,Reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_takedowns_defence_percent,blue_takedowns_defence_percent
2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Featherweight,N,L,Clay Guida,Thiago Tavares,0,0,0.27,0.28,1.0,0.0,0,1,0,0,0:18,0:01,170.0,155 lbs.,177.8,Orthodox,1981-12-08,2.63,33%,3.01,61%,3.16,36%,69%,0.6, 38-20-0,170.0,145 lbs.,177.8,Orthodox,1984-11-08,2.0,40%,2.31,62%,3.83,42%,62%,1.5, 21-7-1,11.0,3.0,0.2727272727272727,7.0,2.0,0.2857142857142857,11.0,3.0,0.2727272727272727,7.0,2.0,0.2857142857142857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34,31,0.72,0.73,1.0,0.0
2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Featherweight,N,L,Edimilson Souza,Chas Skelly,1,0,0.54,0.38,0.0,0.66,0,2,0,0,2:08,2:47,183.0,145 lbs.,187.96,Orthodox,1984-10-17,4.65,44%,2.91,58%,0.0,0%,50%,0.0, 15-5-0,180.0,145 lbs.,182.88,Orthodox,1985-05-11,2.01,40%,3.21,49%,1.74,34%,39%,2.3, 19-3-0 (1 NC),35.0,19.0,0.5428571428571428,18.0,7.0,0.3888888888888889,40.0,24.0,0.6,24.0,11.0,0.4583333333333333,0.0,0.0,0.0,3.0,2.0,0.6666666666666666,3.0,5.0800000000000125,31,30,0.62,0.45999999999999996,0.33999999999999997,1.0
2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Welterweight,N,W,Viscardi Andrade,Gasan Umalatov,0,0,0.42,0.37,0.0,0.0,0,0,0,0,0:02,0:41,180.0,170 lbs.,190.5,Orthodox,1984-03-08,3.26,42%,2.77,63%,1.93,50%,66%,0.3, 19-6-0,180.0,170 lbs.,180.34,Orthodox,1982-09-11,2.23,39%,4.1,59%,0.75,17%,90%,0.0, 17-4-2,183.0,78.0,0.4262295081967213,102.0,38.0,0.37254901960784315,186.0,80.0,0.43010752688172044,107.0,40.0,0.37383177570093457,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10.159999999999997,32,33,0.63,0.5800000000000001,1.0,1.0
2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Bantamweight,N,L,Pedro Munhoz,Jimmie Rivera,0,0,0.36,0.41,0.0,0.0,0,0,0,0,0:09,0:09,168.0,135 lbs.,165.1,Orthodox,1986-09-07,5.3,43%,5.9,57%,0.51,20%,81%,0.6, 20-7-0 (2 NC),163.0,135 lbs.,172.72,Orthodox,1989-06-29,4.03,40%,3.9,60%,0.88,27%,92%,0.1, 23-5-0,183.0,66.0,0.36065573770491804,233.0,96.0,0.41201716738197425,184.0,67.0,0.3641304347826087,235.0,98.0,0.41702127659574467,7.0,0.0,0.0,3.0,0.0,0.0,5.0,-7.6200000000000045,29,26,0.5900000000000001,0.64,1.0,1.0
2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Bantamweight,N,L,Bruno Korea,Matheus Nicolau,1,2,0.34,0.59,0.0,0.75,0,3,0,0,0:00,6:37,168.0,135 lbs.,165.1,Orthodox,1991-06-28,2.12,34%,3.96,42%,0.0,0%,25%,0.0, 7-3-0,168.0,125 lbs.,167.64000000000001,Orthodox,1993-01-06,3.66,53%,3.14,66%,1.48,45%,93%,0.9, 19-4-1,79.0,27.0,0.34177215189873417,77.0,46.0,0.5974025974025974,103.0,49.0,0.47572815533980584,120.0,81.0,0.675,0.0,0.0,0.0,4.0,3.0,0.75,0.0,-2.5400000000000205,24,23,0.41000000000000003,0.6599999999999999,0.25,1.0
2015-10-24,"Dublin, Leinster, Ireland",Flyweight,N,L,Paddy Holohan,Louis Smolka,0,0,0.4,0.66,0.44,0.0,0,2,1,2,4:16,2:57,178.0,125 lbs.,175.26,Orthodox,1988-05-03,2.13,46%,2.81,46%,2.88,47%,71%,1.3, 12-2-1,175.0,135 lbs.,172.72,Orthodox,1991-07-16,4.67,47%,4.11,53%,1.69,35%,32%,1.8, 17-9-0,40.0,16.0,0.4,89.0,59.0,0.6629213483146067,56.0,31.0,0.5535714285714286,97.0,66.0,0.6804123711340206,9.0,4.0,0.4444444444444444,2.0,0.0,0.0,3.0,2.539999999999992,27,24,0.33999999999999997,0.6,1.0,0.56
2015-10-24,"Dublin, Leinster, Ireland",Lightweight,N,W,Norman Parke,Reza Madadi,0,0,0.32,0.34,0.16,0.08,0,0,0,0,4:27,2:17,180.0,155 lbs.,177.8,Southpaw,1986-12-22,3.06,35%,2.88,64%,1.98,26%,77%,0.0, 23-6-1,180.0,155 lbs.,185.42000000000002,Orthodox,1978-06-20,2.51,46%,3.31,66%,3.17,33%,89%,0.5, 14-6-0,145.0,47.0,0.32413793103448274,95.0,33.0,0.3473684210526316,154.0,56.0,0.36363636363636365,104.0,40.0,0.38461538461538464,6.0,1.0,0.16666666666666666,12.0,1.0,0.08333333333333333,0.0,-7.6200000000000045,29,37,0.6599999999999999,0.6799999999999999,0.92,0.84
2015-10-24,"Dublin, Leinster, Ireland",Welterweight,N,D,Nicolas Dalby,Darren Till,0,1,0.49,0.55,0.5,0.0,0,0,0,0,3:42,0:43,180.0,170 lbs.,187.96,Orthodox,1984-11-16,3.74,41%,3.35,53%,1.09,30%,65%,0.1, 21-4-1 (2 NC),183.0,185 lbs.,187.96,Southpaw,1992-12-24,2.3,46%,3.31,56%,0.55,46%,69%,0.0, 18-5-1,170.0,84.0,0.49411764705882355,88.0,49.0,0.5568181818181818,197.0,111.0,0.5634517766497462,88.0,49.0,0.5568181818181818,4.0,2.0,0.5,3.0,0.0,0.0,-3.0,0.0,31,23,0.44999999999999996,0.51,1.0,0.5
2015-10-24,"Dublin, Leinster, Ireland",Flyweight,N,W,Neil Seery,Jon Delos Reyes,0,0,0.4,0.33,0.4,0.75,2,0,1,0,2:23,2:34,163.0,125 lbs.,162.56,Orthodox,1979-08-30,3.56,41%,3.79,58%,0.78,27%,53%,1.6, 16-13-0,168.0,125 lbs.,170.18,Orthodox,1987-08-19,2.99,38%,4.14,51%,3.2,83%,55%,1.9, 8-5-0,95.0,38.0,0.4,74.0,25.0,0.33783783783783783,105.0,47.0,0.44761904761904764,75.0,26.0,0.3466666666666667,5.0,2.0,0.4,4.0,3.0,0.75,-5.0,-7.6200000000000045,36,28,0.6699999999999999,0.6,0.25,0.6
2015-10-24,"Dublin, Leinster, Ireland",Lightweight,N,W,Stevie Ray,Mickael Lebout,0,0,0.32,0.19,1.0,0.0,0,0,0,0,0:46,0:47,178.0,155 lbs.,177.8,Southpaw,1990-03-25,3.73,44%,2.93,54%,0.75,46%,55%,0.6, 23-9-0,180.0,155 lbs.,185.42000000000002,Orthodox,1987-08-16,2.6,34%,2.98,54%,0.0,0%,60%,0.0, 16-7-1 (1 NC),150.0,48.0,0.32,139.0,27.0,0.19424460431654678,156.0,53.0,0.33974358974358976,142.0,29.0,0.20422535211267606,1.0,1.0,1.0,3.0,0.0,0.0,-2.0,-7.6200000000000045,26,28,0.81,0.6799999999999999,1.0,0.0
2015-10-24,"Dublin, Leinster, Ireland",Women's Strawweight,N,W,Aisling Daly,Ericka Almeida,0,0,0.56,0.43,0.4,1.0,0,0,0,0,11:08,3:00,157.0,115 lbs.,162.56,Orthodox,1987-12-24,2.92,52%,1.4,55%,2.15,41%,33%,0.9, 16-6-0,168.0,115 lbs.,162.6034188034188,Orthodox,1989-03-05,1.07,39%,3.33,43%,0.5,33%,37%,0.0, 7-3-0,105.0,59.0,0.5619047619047619,44.0,19.0,0.4318181818181818,216.0,166.0,0.7685185185185185,91.0,57.0,0.6263736263736264,5.0,2.0,0.4,1.0,1.0,1.0,-11.0,-0.043418803418802554,28,27,0.5700000000000001,0.43999999999999995,0.0,0.6
2015-10-24,"Dublin, Leinster, Ireland",Middleweight,N,L,Scott Askham,Krzysztof Jotko,0,0,0.32,0.37,0.0,0.66,1,0,0,0,2:22,4:05,190.0,185 lbs.,190.5,Southpaw,1988-05-20,3.03,46%,3.52,52%,0.44,18%,65%,0.7, 14-4-0,185.0,185 lbs.,195.58,Southpaw,1989-08-19,2.98,42%,2.23,57%,1.33,39%,82%,0.1, 24-6-0,67.0,22.0,0.3283582089552239,101.0,38.0,0.37623762376237624,83.0,38.0,0.4578313253012048,176.0,107.0,0.6079545454545454,1.0,0.0,0.0,3.0,2.0,0.6666666666666666,5.0,-5.0800000000000125,27,26,0.63,0.6799999999999999,0.33999999999999997,1.0
2015-10-24,"Dublin, Leinster, Ireland",Welterweight,N,L,Cathal Pendred,Tom Breese,0,1,0.2,0.65,0.0,0.0,0,0,0,0,0:29,0:03,185.0,170 lbs.,190.5,Orthodox,1987-09-02,2.49,44%,3.01,55%,2.46,23%,83%,0.4, 17-4-1,190.0,185 lbs.,185.42000000000002,Southpaw,1991-09-26,3.34,50%,2.81,60%,0.0,0%,70%,1.1, 12-3-0,24.0,5.0,0.20833333333333334,35.0,23.0,0.6571428571428571,28.0,8.0,0.2857142857142857,36.0,24.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,5.079999999999984,28,24,0.35,0.8,1.0,1.0
2015-10-24,"Dublin, Leinster, Ireland",Featherweight,N,W,Darren Elkins,Robert Whiteford,0,0,0.3,0.36,0.63,1.0,2,0,0,0,8:31,0:51,178.0,145 lbs.,180.34,Orthodox,1984-05-16,3.53,38%,3.35,51%,2.73,34%,58%,1.1, 27-11-0,175.0,145 lbs.,175.26,Southpaw,1983-04-12,2.33,46%,1.99,62%,1.9,30%,45%,0.0, 14-4-0,130.0,40.0,0.3076923076923077,63.0,23.0,0.36507936507936506,212.0,112.0,0.5283018867924528,82.0,41.0,0.5,11.0,7.0,0.6363636363636364,1.0,1.0,1.0,3.0,5.0800000000000125,31,33,0.64,0.7,0.0,0.37
2015-10-24,"Dublin, Leinster, Ireland",Middleweight,N,L,Bubba Bush,Garreth McLellan,0,0,0.57,0.72,0.5,0.4,0,1,0,0,5:58,7:47,183.0,185 lbs.,190.66933333333333,Orthodox,1985-07-24,0.63,55%,7.01,25%,2.82,50%,60%,0.0, 8-3-0 (1 NC),185.0,185 lbs.,182.88,Southpaw,1982-09-01,3.56,54%,2.94,45%,1.15,22%,34%,0.9, 13-6-0,14.0,8.0,0.5714285714285714,133.0,97.0,0.7293233082706767,41.0,31.0,0.7560975609756098,206.0,163.0,0.7912621359223301,6.0,3.0,0.5,5.0,2.0,0.4,-2.0,7.789333333333332,30,33,0.28,0.43000000000000005,0.6,0.5
2015-10-03,"Houston, Texas, USA",UFC Light Heavyweight,Y,W,Daniel Cormier,Alexander Gustafsson,0,1,0.49,0.47,0.2,0.14,0,0,0,0,3:30,0:58,180.0,235 lbs.,182.88,Orthodox,1979-03-20,4.25,52%,2.92,54%,1.83,44%,80%,0.4, 22-3-0 (1 NC),196.0,205 lbs.,200.66,Orthodox,1987-01-15,4.03,40%,3.53,51%,1.53,39%,83%,0.4, 18-8-0,283.0,140.0,0.49469964664310956,254.0,120.0,0.47244094488188976,364.0,219.0,0.6016483516483516,264.0,130.0,0.49242424242424243,5.0,1.0,0.2,7.0,1.0,0.14285714285714285,-16.0,-17.78,37,29,0.53,0.51,0.86,0.8
2015-10-03,"Houston, Texas, USA",Light Heavyweight,N,W,Ryan Bader,Rashad Evans,0,0,0.39,0.22,0.16,0.0,0,0,0,0,1:04,0:56,188.0,205 lbs.,187.96,Orthodox,1983-06-07,2.82,43%,1.39,71%,3.37,44%,80%,0.4, 23-5-0,183.0,205 lbs.,190.5,Orthodox,1979-09-25,2.14,37%,2.42,63%,2.98,44%,73%,0.0, 19-8-1,133.0,52.0,0.39097744360902253,111.0,25.0,0.22522522522522523,136.0,55.0,0.40441176470588236,113.0,27.0,0.23893805309734514,6.0,1.0,0.16666666666666666,3.0,0.0,0.0,5.0,-2.539999999999992,32,36,0.78,0.61,1.0,0.84
2015-10-03,"Houston, Texas, USA",Heavyweight,N,L,Shawn Jordan,Ruslan Magomedov,0,0,0.35,0.61,0.11,0.0,0,0,0,0,4:55,1:17,183.0,260 lbs.,190.5,Southpaw,1984-10-21,2.87,50%,3.3,47%,1.97,38%,76%,0.1, 19-8-0,190.0,242 lbs.,198.12,Orthodox,1986-11-26,4.02,47%,1.47,66%,0.33,100%,88%,0.0, 14-1-0,56.0,20.0,0.35714285714285715,116.0,71.0,0.6120689655172413,77.0,39.0,0.5064935064935064,130.0,85.0,0.6538461538461539,9.0,1.0,0.1111111111111111,0.0,0.0,0.0,-7.0,-7.6200000000000045,31,29,0.39,0.65,1.0,0.89
2015-10-03,"Houston, Texas, USA",Flyweight,N,W,Joseph Benavidez,Ali Bagautinov,0,0,0.32,0.25,0.0,0.0,0,0,0,0,0:00,0:19,163.0,125 lbs.,165.1,Southpaw,1984-07-31,3.52,34%,2.67,61%,1.41,30%,62%,0.6, 28-8-0,163.0,125 lbs.,165.1,Orthodox,1985-06-10,2.85,42%,3.09,52%,2.51,36%,65%,0.3, 15-6-0,146.0,48.0,0.3287671232876712,121.0,31.0,0.256198347107438,146.0,48.0,0.3287671232876712,121.0,31.0,0.256198347107438,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,31,30,0.75,0.6799999999999999,1.0,1.0
2015-10-03,"Houston, Texas, USA",Women's Bantamweight,N,L,Jessica Eye,Julianna Pena,0,0,0.55,0.5,1.0,0.5,1,3,0,0,5:44,7:18,168.0,125 lbs.,167.64000000000001,Orthodox,1986-07-27,3.86,37%,4.19,55%,0.58,40%,57%,0.5, 15-11-0 (1 NC),168.0,135 lbs.,175.26,Orthodox,1989-08-19,3.16,47%,2.3,50%,1.94,55%,23%,0.8, 12-5-0,54.0,30.0,0.5555555555555556,68.0,34.0,0.5,104.0,77.0,0.7403846153846154,139.0,100.0,0.7194244604316546,1.0,1.0,1.0,6.0,3.0,0.5,0.0,-7.619999999999976,29,26,0.5,0.44999999999999996,0.5,0.0
2015-10-03,"Houston, Texas, USA",Featherweight,N,W,Yair Rodriguez,Dan Hooker,0,0,0.5,0.24,0.22,0.33,0,0,0,0,0:30,6:01,180.0,145 lbs.,180.34,Orthodox,1992-10-06,4.78,46%,4.03,53%,0.79,28%,63%,0.8, 16-3-0 (1 NC),183.0,155 lbs.,190.5,Switch,1990-02-13,4.83,47%,4.61,51%,0.85,36%,81%,0.3, 22-12-0,104.0,52.0,0.5,79.0,19.0,0.24050632911392406,123.0,67.0,0.5447154471544715,162.0,85.0,0.5246913580246914,9.0,2.0,0.2222222222222222,3.0,1.0,0.3333333333333333,-3.0,-10.159999999999997,23,26,0.76,0.5,0.6699999999999999,0.78
2015-10-03,"Houston, Texas, USA",Welterweight,N,L,Alan Jouban,Albert Tumenov,0,1,0.5,0.46,0.0,0.0,0,0,0,0,0:00,0:02,183.0,170 lbs.,185.42000000000002,Southpaw,1981-11-25,5.67,50%,3.77,60%,0.51,44%,58%,0.3, 17-7-0,180.0,170 lbs.,185.42000000000002,Orthodox,1991-12-26,3.76,42%,3.34,58%,0.2,20%,75%,0.0, 18-4-0,34.0,17.0,0.5,41.0,19.0,0.4634146341463415,34.0,17.0,0.5,41.0,19.0,0.4634146341463415,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,34,24,0.54,0.5,1.0,1.0
2015-10-03,"Houston, Texas, USA",Lightweight,N,W,Adriano Martins,Islam Makhachev,1,0,0.42,0.26,0.0,0.0,0,0,0,0,0:00,0:02,178.0,155 lbs.,182.88,Southpaw,1982-12-16,1.8,38%,2.14,65%,0.83,80%,81%,0.4, 28-9-0,178.0,155 lbs.,177.8,Southpaw,1991-10-27,2.35,59%,1.27,61%,3.24,62%,90%,1.1, 24-1-0,7.0,3.0,0.42857142857142855,15.0,4.0,0.26666666666666666,7.0,3.0,0.42857142857142855,15.0,4.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.079999999999984,33,24,0.74,0.5800000000000001,1.0,1.0
2015-10-03,"Houston, Texas, USA",Women's Strawweight,N,W,Rose Namajunas,Angela Hill,0,0,0.39,0.54,1.0,0.0,1,0,0,0,1:11,0:11,165.0,115 lbs.,165.1,Orthodox,1992-06-29,3.66,40%,3.5,60%,1.61,57%,60%,0.6, 12-5-0,160.0,115 lbs.,162.56,Orthodox,1985-01-12,5.46,49%,4.97,61%,0.54,29%,76%,0.1, 15-13-0,33.0,13.0,0.3939393939393939,22.0,12.0,0.5454545454545454,36.0,14.0,0.3888888888888889,26.0,16.0,0.6153846153846154,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.539999999999992,23,31,0.45999999999999996,0.61,1.0,0.0
2015-10-03,"Houston, Texas, USA",Lightweight,N,L,Francisco Trevino,Sage Northcutt,0,0,0.33,0.67,0.0,1.0,0,0,0,0,0:09,0:00,175.0,155 lbs.,177.8,Orthodox,1981-12-17,2.65,42%,2.42,64%,0.97,22%,41%,0.0, 13-3-0,183.0,170 lbs.,180.34,Orthodox,1996-03-01,3.58,52%,1.96,58%,1.81,34%,41%,0.6, 11-2-0,3.0,1.0,0.3333333333333333,31.0,21.0,0.6774193548387096,3.0,1.0,0.3333333333333333,31.0,21.0,0.6774193548387096,0.0,0.0,0.0,1.0,1.0,1.0,-8.0,-2.539999999999992,34,20,0.32999999999999996,0.6699999999999999,0.0,1.0
2015-10-03,"Houston, Texas, USA",Flyweight,N,L,Chris Cariaso,Sergio Pettis,0,1,0.46,0.3,0.0,0.75,1,0,1,0,4:10,5:52,160.0,125 lbs.,162.56,Southpaw,1981-05-27,3.35,43%,2.23,61%,1.11,39%,57%,0.8, 17-8-0,168.0,125 lbs.,175.26,Orthodox,1993-08-18,3.88,37%,2.91,65%,0.85,40%,67%,0.4, 18-5-0,79.0,37.0,0.46835443037974683,122.0,37.0,0.30327868852459017,104.0,54.0,0.5192307692307693,169.0,80.0,0.47337278106508873,1.0,0.0,0.0,4.0,3.0,0.75,-8.0,-12.699999999999989,34,22,0.7,0.54,0.25,1.0
2015-10-03,"Houston, Texas, USA",Heavyweight,N,W,Derrick Lewis,Viktor Pesta,0,0,0.65,0.61,0.0,0.38,0,0,0,0,1:29,7:09,190.0,260 lbs.,200.66,Orthodox,1985-02-07,2.54,50%,2.59,41%,0.59,28%,52%,0.0, 26-11-0 (1 NC),190.0,240 lbs.,195.58,Orthodox,1990-07-15,1.58,36%,2.54,56%,3.29,28%,100%,0.0, 10-4-0,63.0,41.0,0.6507936507936508,13.0,8.0,0.6153846153846154,74.0,51.0,0.6891891891891891,61.0,47.0,0.7704918032786885,3.0,0.0,0.0,13.0,5.0,0.38461538461538464,0.0,5.079999999999984,31,25,0.39,0.35,0.62,1.0
2015-09-26,"Saitama, Japan",Heavyweight,N,W,Josh Barnett,Roy Nelson,0,0,0.71,0.52,0.0,0.4,0,0,0,0,8:22,7:52,190.0,250 lbs.,198.12,Orthodox,1977-11-10,3.2,50%,2.11,57%,1.26,55%,55%,1.4, 35-8-0,183.0,263 lbs.,185.42000000000002,Orthodox,1976-06-20,2.18,36%,4.79,46%,1.14,27%,65%,0.1, 22-14-0,205.0,146.0,0.7121951219512195,114.0,60.0,0.5263157894736842,276.0,215.0,0.7789855072463768,149.0,92.0,0.6174496644295302,0.0,0.0,0.0,10.0,4.0,0.4,7.0,12.699999999999989,38,39,0.48,0.29000000000000004,0.6,1.0
2015-09-26,"Saitama, Japan",Middleweight,N,L,Gegard Mousasi,Uriah Hall,0,1,0.7,0.75,1.0,0.0,1,1,0,0,4:46,0:12,188.0,185 lbs.,193.04,Orthodox,1985-08-01,3.75,50%,1.21,68%,1.59,60%,59%,1.1, 42-6-2,183.0,185 lbs.,200.66,Orthodox,1984-07-31,3.23,48%,3.85,54%,0.54,38%,64%,0.1, 18-11-0,24.0,17.0,0.7083333333333334,24.0,18.0,0.75,49.0,35.0,0.7142857142857143,28.0,22.0,0.7857142857142857,1.0,1.0,1.0,0.0,0.0,0.0,5.0,-7.6200000000000045,30,31,0.25,0.30000000000000004,1.0,0.0
2015-09-26,"Saitama, Japan",Flyweight,N,W,Kyoji Horiguchi,Chico Camus,0,0,0.34,0.32,0.0,0.0,0,0,0,0,0:20,0:24,165.0,125 lbs.,167.64000000000001,Orthodox,1990-10-12,3.6,45%,2.45,62%,2.0,44%,55%,0.0, 19-2-0,168.0,125 lbs.,167.64000000000001,Orthodox,1985-01-26,2.58,41%,2.46,64%,0.77,40%,72%,0.4, 17-7-0 (1 NC),224.0,78.0,0.3482142857142857,191.0,63.0,0.3298429319371728,226.0,80.0,0.35398230088495575,196.0,66.0,0.336734693877551,5.0,0.0,0.0,3.0,0.0,0.0,-3.0,0.0,25,31,0.6799999999999999,0.6599999999999999,1.0,1.0
2015-09-26,"Saitama, Japan",Bantamweight,N,W,Takeya Mizugaki,George Roop,0,0,0.43,0.41,0.0,0.0,0,0,0,0,3:00,5:52,170.0,135 lbs.,175.26,Orthodox,1983-12-16,3.37,37%,3.27,57%,1.46,57%,70%,0.1, 21-11-2,185.0,135 lbs.,182.88,Orthodox,1981-11-10,3.43,34%,2.47,60%,1.05,57%,59%,0.1, 15-13-1,160.0,70.0,0.4375,112.0,47.0,0.41964285714285715,180.0,88.0,0.4888888888888889,165.0,97.0,0.5878787878787879,1.0,0.0,0.0,2.0,0.0,0.0,-15.0,-7.6200000000000045,32,34,0.5900000000000001,0.5700000000000001,1.0,1.0
2015-09-26,"Saitama, Japan",Featherweight,N,L,Katsunori Kikuno,Diego Brandao,0,1,1.0,0.82,0.0,0.0,0,0,0,0,0:02,0:08,173.0,145 lbs.,167.64000000000001,Orthodox,1981-10-31,2.64,40%,2.47,61%,1.88,75%,76%,0.8, 24-8-2,170.0,145 lbs.,162.56,Orthodox,1987-05-27,2.94,47%,3.38,62%,3.21,68%,80%,0.6, 22-11-0,1.0,1.0,1.0,17.0,14.0,0.8235294117647058,1.0,1.0,1.0,19.0,14.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0800000000000125,34,28,0.18000000000000005,0.0,1.0,1.0
2015-09-26,"Saitama, Japan",Featherweight,N,D,Mizuto Hirota,Teruto Ishihara,0,2,0.33,0.52,0.4,0.0,0,0,0,0,3:25,0:10,170.0,155 lbs.,170.18,Orthodox,1981-05-05,3.36,40%,3.5,54%,1.36,50%,58%,0.1, 18-10-2,170.0,135 lbs.,175.26,Southpaw,1991-07-23,3.26,44%,3.63,53%,0.5,16%,30%,0.0, 10-7-2,183.0,62.0,0.33879781420765026,168.0,88.0,0.5238095238095238,225.0,100.0,0.4444444444444444,169.0,89.0,0.5266272189349113,5.0,2.0,0.4,1.0,0.0,0.0,0.0,-5.079999999999984,34,24,0.48,0.6699999999999999,1.0,0.6
2015-09-26,"Saitama, Japan",Welterweight,N,W,Keita Nakamura,Li Jingliang,1,1,0.45,0.55,0.0,1.0,1,0,0,0,4:21,1:35,180.0,170 lbs.,185.42000000000002,Southpaw,1984-05-22,2.23,36%,3.2,58%,1.65,48%,63%,0.3, 34-10-2 (1 NC),183.0,170 lbs.,180.34,Orthodox,1988-03-20,4.46,42%,3.84,57%,1.25,41%,60%,0.0, 19-8-0,87.0,40.0,0.45977011494252873,142.0,79.0,0.5563380281690141,138.0,85.0,0.6159420289855072,151.0,88.0,0.5827814569536424,2.0,0.0,0.0,1.0,1.0,1.0,-3.0,5.0800000000000125,31,28,0.44999999999999996,0.55,0.0,1.0
2015-09-26,"Saitama, Japan",Lightweight,N,W,Nick Hein,Yusuke Kasuya,0,0,0.41,0.44,0.0,0.25,0,0,1,0,0:02,0:03,168.0,155 lbs.,167.64000000000001,Southpaw,1984-04-24,2.65,35%,3.61,59%,0.86,33%,83%,0.0, 14-5-0 (1 NC),170.0,155 lbs.,181.8580042918455,Southpaw,1989-11-16,2.17,44%,4.34,48%,1.36,33%,0%,0.0, 9-3-0,112.0,46.0,0.4107142857142857,99.0,44.0,0.4444444444444444,116.0,50.0,0.43103448275862066,99.0,44.0,0.4444444444444444,0.0,0.0,0.0,4.0,1.0,0.25,-2.0,-14.218004291845489,31,26,0.56,0.5900000000000001,0.75,1.0
2015-09-26,"Saitama, Japan",Lightweight,N,L,Naoyuki Kotani,Kajan Johnson,0,1,0.38,0.54,0.12,0.0,0,0,0,0,2:42,1:07,173.0,155 lbs.,167.64000000000001,Southpaw,1981-12-08,1.02,31%,2.89,50%,0.83,16%,46%,0.8, 34-14-7,180.0,155 lbs.,190.5,Orthodox,1984-04-21,2.47,42%,1.59,64%,1.54,37%,62%,0.2, 23-13-1,55.0,21.0,0.38181818181818183,104.0,57.0,0.5480769230769231,95.0,61.0,0.6421052631578947,108.0,59.0,0.5462962962962963,8.0,1.0,0.125,0.0,0.0,0.0,-7.0,-22.859999999999985,34,31,0.45999999999999996,0.62,1.0,0.88
2015-09-26,"Saitama, Japan",Welterweight,N,W,Shinsho Anzai,Roger Zapata,0,0,0.63,0.51,0.18,0.0,0,1,0,0,6:55,0:24,170.0,170 lbs.,177.8,Orthodox,1985-12-01,3.23,58%,3.75,45%,1.83,16%,75%,0.0, 10-3-0,180.0,170 lbs.,186.95862679955704,Southpaw,1986-05-09,2.6,51%,2.13,36%,0.0,0%,81%,1.4, 4-2-0,36.0,23.0,0.6388888888888888,54.0,28.0,0.5185185185185185,68.0,49.0,0.7205882352941176,82.0,53.0,0.6463414634146342,11.0,2.0,0.18181818181818182,1.0,0.0,0.0,-10.0,-9.158626799557027,30,29,0.49,0.37,1.0,0.8200000000000001
2015-09-05,"Las Vegas, Nevada, USA",UFC Flyweight,Y,W,Demetrious Johnson,John Dodson,0,0,0.51,0.47,0.3,0.33,0,0,0,0,4:59,2:55,160.0,125 lbs.,167.64000000000001,Orthodox,1986-08-13,3.43,54%,1.66,67%,3.35,56%,65%,0.5, 27-3-1,160.0,135 lbs.,167.64000000000001,Orthodox,1984-09-26,3.2,40%,3.58,61%,0.71,28%,82%,0.0, 22-12-0,171.0,88.0,0.5146198830409356,121.0,58.0,0.4793388429752066,252.0,163.0,0.6468253968253969,174.0,108.0,0.6206896551724138,13.0,4.0,0.3076923076923077,3.0,1.0,0.3333333333333333,0.0,0.0,29,31,0.53,0.49,0.6699999999999999,0.7
