date,location,weight_class,title_bout,winner,red_Fighter,blue_Fighter,red_KD,blue_KD,red_Sig. str.,blue_Sig. str.,red_Sig. str. %,blue_Sig. str. %,red_Total str.,blue_Total str.,red_Td,blue_Td,red_Td %,blue_Td %,red_Sub. att,blue_Sub. att,red_Rev.,blue_Rev.,red_Ctrl,blue_Ctrl,red_Height,red_Weight,red_Reach,red_STANCE,red_DOB,red_SLpM,red_Str. Acc.,red_SApM,red_Str. Def,red_TD Avg.,red_TD Acc.,red_TD Def.,red_Sub. Avg.,red_record,blue_Height,blue_Weight,blue_Reach,blue_STANCE,blue_DOB,blue_SLpM,blue_Str. Acc.,blue_SApM,blue_Str. Def,blue_TD Avg.,blue_TD Acc.,blue_TD Def.,blue_Sub. Avg.,blue_record
"May 08, 2021","Las Vegas, Nevada, USA    ",Welterweight,N,L,Christian Aguilera,Carlston Harris,0,0,1 of 10,5 of 13,10%,38%,5 of 15,6 of 16,0 of 1,0 of 3,0%,0%,0,1,0,0,0:32,0:52,"5' 9""",170 lbs.,"72""",Switch,"Nov 25, 1991",2.54,37%,4.04,48%,0.00,0%,60%,0.0, 14-8-0,"6' 0""",170 lbs.,"76""",Orthodox,"Jul 09, 1987",4.14,52%,2.88,50%,3.04,31%,75%,0.6, 18-5-0
"May 01, 2021","Las Vegas, Nevada, USA    ",Light Heavyweight,N,L,Dominick Reyes,Jiri Prochazka,0,1,63 of 108,77 of 136,58%,56%,68 of 114,78 of 137,1 of 1,1 of 1,100%,100%,1,0,0,0,0:29,1:35,"6' 4""",205 lbs.,"77""",Southpaw,"Dec 26, 1989",4.75,50%,3.77,48%,0.36,28%,80%,0.4, 12-4-0,"6' 3""",205 lbs.,"80""",Orthodox,"Oct 14, 1992",5.77,55%,5.40,40%,0.38,100%,68%,0.4, 29-3-1
"May 01, 2021","Las Vegas, Nevada, USA    ",Featherweight,N,W,Giga Chikadze,Cub Swanson,1,0,12 of 18,4 of 6,66%,66%,12 of 18,4 of 6,0 of 0,0 of 0,---,---,0,0,0,0,0:05,0:00,"6' 0""",145 lbs.,"74""",Orthodox,"Aug 25, 1988",4.05,42%,3.35,62%,0.26,33%,69%,0.3, 14-3-0,"5' 8""",135 lbs.,"70""",Orthodox,"Nov 02, 1983",4.68,50%,3.73,60%,1.09,52%,61%,0.4, 28-13-0
"May 01, 2021","Las Vegas, Nevada, USA    ",Light Heavyweight,N,D,Ion Cutelaba,Dustin Jacoby,0,0,71 of 152,84 of 148,46%,56%,111 of 201,100 of 164,9 of 19,1 of 3,47%,33%,0,0,0,0,4:27,1:32,"6' 1""",205 lbs.,"75""",Southpaw,"Dec 14, 1993",4.63,43%,3.29,48%,4.75,58%,77%,0.0, 17-9-1 (1 NC),"6' 3""",205 lbs.,"76""",Orthodox,"Apr 04, 1988",5.44,47%,4.03,58%,0.40,25%,60%,0.0, 18-7-1
"May 01, 2021","Las Vegas, Nevada, USA    ",Middleweight,N,W,Sean Strickland,Krzysztof Jotko,0,0,84 of 182,37 of 196,46%,18%,84 of 182,37 of 196,0 of 0,0 of 1,---,0%,0,0,0,0,0:00,0:00,"6' 1""",185 lbs.,"76""",Orthodox,"Feb 27, 1991",5.76,41%,4.25,63%,1.04,64%,85%,0.2, 26-5-0,"6' 1""",185 lbs.,"77""",Southpaw,"Aug 19, 1989",2.98,42%,2.23,57%,1.33,39%,82%,0.1, 24-6-0
"May 01, 2021","Las Vegas, Nevada, USA    ",Bantamweight,N,W,Merab Dvalishvili,Cody Stamann,0,0,71 of 192,48 of 134,36%,35%,178 of 306,73 of 163,5 of 11,1 of 4,45%,25%,1,0,0,1,1:42,2:57,"5' 6""",135 lbs.,"68""",Orthodox,"Jan 10, 1991",4.46,41%,2.41,56%,6.55,36%,78%,0.3, 16-4-0,"5' 6""",135 lbs.,"64""",Orthodox,"Nov 09, 1989",4.47,48%,3.59,62%,2.47,41%,75%,0.0, 21-5-1
"May 01, 2021","Las Vegas, Nevada, USA    ",Women's Strawweight,N,L,Randa Markos,Luana Pinheiro,0,0,18 of 40,29 of 53,45%,54%,28 of 51,35 of 61,0 of 0,5 of 6,---,83%,0,0,0,0,0:29,0:54,"5' 4""",115 lbs.,"63""",Orthodox,"Aug 10, 1985",2.97,43%,3.10,58%,1.12,28%,52%,0.2, 11-12-1,"5' 2""",115 lbs.,"62""",Orthodox,"Nov 18, 1992",3.86,39%,3.67,63%,2.83,50%,50%,0.4, 11-1-0
"May 01, 2021","Las Vegas, Nevada, USA    ",Featherweight,N,L,Kai Kamaka,TJ Brown,1,0,61 of 128,82 of 211,47%,38%,85 of 155,110 of 243,1 of 1,2 of 4,100%,50%,0,1,0,0,5:38,0:36,"5' 7""",145 lbs.,"69""",Orthodox,"Jan 05, 1995",4.96,57%,5.29,55%,1.93,58%,52%,0.3, 8-4-1,"5' 9""",145 lbs.,"72""",Switch,"May 22, 1990",3.63,45%,3.14,48%,3.53,55%,36%,1.5, 17-10-0
"May 01, 2021","Las Vegas, Nevada, USA    ",Women's Flyweight,N,L,Poliana Botelho,Luana Carolina,0,0,34 of 57,25 of 46,59%,54%,87 of 112,100 of 130,1 of 4,0 of 0,25%,---,0,0,0,0,4:39,5:28,"5' 8""",125 lbs.,"67""",Orthodox,"Dec 15, 1988",2.90,58%,2.80,54%,0.85,57%,76%,0.0, 8-5-0,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 11, 1993",4.98,50%,4.43,45%,0.00,0%,78%,0.8, 8-4-0
"May 01, 2021","Las Vegas, Nevada, USA    ",Women's Strawweight,N,W,Loma Lookboonmee,Sam Hughes,0,0,84 of 124,49 of 73,67%,67%,108 of 149,98 of 126,4 of 8,0 of 2,50%,0%,0,0,0,0,1:30,6:34,"5' 1""",115 lbs.,"61""",Orthodox,"Jan 18, 1996",4.14,58%,2.58,52%,2.04,50%,74%,0.2, 8-3-0,"5' 5""",115 lbs.,"64""",Orthodox,"Jun 28, 1992",3.79,46%,4.23,54%,1.12,41%,57%,0.0, 8-5-0
"May 01, 2021","Las Vegas, Nevada, USA    ",Middleweight,N,W,Andreas Michailidis,KB Bhullar,0,0,73 of 137,70 of 131,53%,53%,75 of 139,71 of 132,1 of 1,0 of 0,100%,---,0,0,0,0,1:59,0:12,"6' 0""",170 lbs.,"76""",Orthodox,"Jul 18, 1988",2.90,51%,3.57,44%,1.12,27%,50%,0.0, 13-6-0,"6' 4""",185 lbs.,"78""",Switch,"Oct 12, 1991",4.31,49%,5.39,45%,0.00,0%,0%,0.0, 8-2-0
"May 01, 2021","Las Vegas, Nevada, USA    ",Featherweight,N,L,Luke Sanders,Felipe Colares,1,0,118 of 211,78 of 131,55%,59%,131 of 225,104 of 165,2 of 5,2 of 10,40%,20%,0,0,0,0,2:55,2:54,"5' 6""",135 lbs.,"67""",Southpaw,"Dec 12, 1985",6.61,52%,4.37,50%,0.71,30%,72%,0.2, 13-5-0,"5' 8""",145 lbs.,"69""",Orthodox,"Mar 31, 1994",2.17,45%,4.65,36%,1.88,24%,43%,0.5, 10-4-0
"April 24, 2021","Jacksonville, Florida, USA    ",UFC Welterweight,Y,W,Kamaru Usman,Jorge Masvidal,1,0,21 of 40,31 of 52,52%,59%,32 of 54,56 of 79,2 of 2,0 of 0,100%,---,0,0,0,0,1:42,0:00,"6' 0""",170 lbs.,"76""",Switch,"May 11, 1987",4.46,52%,2.75,54%,2.96,45%,97%,0.1, 20-3-0,"5' 11""",170 lbs.,"74""",Orthodox,"Nov 12, 1984",4.05,47%,3.05,64%,1.38,59%,72%,0.3, 35-17-0
"April 24, 2021","Jacksonville, Florida, USA    ",UFC Women's Strawweight,Y,L,Zhang Weili,Rose Namajunas,0,1,7 of 11,5 of 10,63%,50%,7 of 11,5 of 10,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:03,"5' 4""",115 lbs.,"63""",Switch,"Aug 13, 1989",5.79,47%,4.06,53%,1.97,34%,66%,0.5, 23-3-0,"5' 5""",115 lbs.,"65""",Orthodox,"Jun 29, 1992",3.66,40%,3.50,60%,1.61,57%,60%,0.6, 12-5-0
"April 24, 2021","Jacksonville, Florida, USA    ",UFC Women's Flyweight,Y,W,Valentina Shevchenko,Jessica Andrade,0,0,32 of 39,10 of 15,82%,66%,90 of 97,47 of 55,7 of 7,0 of 2,100%,0%,1,0,0,0,5:11,0:57,"5' 5""",125 lbs.,"66""",Southpaw,"Mar 07, 1988",3.29,53%,1.99,63%,2.57,64%,72%,0.3, 23-4-0,"5' 1""",115 lbs.,"62""",Orthodox,"Sep 25, 1991",6.82,50%,5.40,54%,2.61,54%,73%,0.4, 24-11-0
"April 24, 2021","Jacksonville, Florida, USA    ",Middleweight,N,W,Uriah Hall,Chris Weidman,0,0,0 of 0,1 of 2,---,50%,0 of 0,1 of 2,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:00,"6' 0""",185 lbs.,"79""",Orthodox,"Jul 31, 1984",3.23,48%,3.85,54%,0.54,38%,64%,0.1, 18-11-0,"6' 2""",185 lbs.,"78""",Orthodox,"Jun 17, 1984",3.03,43%,3.14,52%,3.92,47%,65%,0.9, 15-6-0
"April 24, 2021","Jacksonville, Florida, USA    ",Light Heavyweight,N,W,Anthony Smith,Jimmy Crute,0,0,26 of 39,18 of 35,66%,51%,27 of 40,34 of 57,0 of 0,3 of 3,---,100%,0,0,0,0,0:02,0:57,"6' 4""",205 lbs.,"76""",Orthodox,"Jul 26, 1988",2.99,47%,4.37,42%,0.44,27%,48%,0.7, 36-17-0,"6' 2""",205 lbs.,"74""",Orthodox,"Mar 04, 1996",3.67,55%,3.04,45%,5.19,64%,60%,2.3, 12-3-1
"April 24, 2021","Jacksonville, Florida, USA    ",Welterweight,N,L,Alex Oliveira,Randy Brown,0,1,7 of 12,16 of 32,58%,50%,9 of 14,23 of 39,0 of 0,0 of 0,---,---,0,1,0,0,0:00,1:23,"5' 11""",170 lbs.,"76""",Orthodox,"Feb 21, 1988",2.99,51%,2.55,46%,2.35,38%,63%,0.6, 22-12-1 (2 NC),"6' 3""",170 lbs.,"78""",Orthodox,"Jul 08, 1990",4.39,47%,3.30,54%,0.68,33%,71%,0.6, 16-5-0
"April 24, 2021","Jacksonville, Florida, USA    ",Welterweight,N,W,Dwight Grant,Stefan Sekulic,0,0,49 of 156,33 of 52,31%,63%,52 of 160,39 of 59,1 of 1,3 of 7,100%,42%,0,1,0,0,0:25,2:04,"6' 1""",185 lbs.,"76""",Switch,"Sep 14, 1984",3.29,36%,2.66,60%,0.61,100%,66%,0.0, 11-6-0,"6' 0""",170 lbs.,"75""",Southpaw,"Feb 12, 1992",1.83,50%,2.83,64%,2.00,33%,25%,0.5, 12-4-0
"April 24, 2021","Jacksonville, Florida, USA    ",Middleweight,N,L,Karl Roberson,Brendan Allen,0,0,6 of 14,9 of 16,42%,56%,15 of 24,15 of 22,0 of 0,2 of 2,---,100%,0,1,0,0,0:00,3:16,"6' 1""",205 lbs.,"74""",Southpaw,"Oct 04, 1990",2.57,51%,2.42,57%,0.72,40%,42%,0.5, 9-6-0,"6' 2""",185 lbs.,"75""",Orthodox,"Dec 28, 1995",3.85,53%,3.87,46%,1.27,47%,55%,1.6, 21-5-0
"April 24, 2021","Jacksonville, Florida, USA    ",Featherweight,N,W,Pat Sabatini,Tristan Connelly,1,0,26 of 45,19 of 50,57%,38%,73 of 98,87 of 125,1 of 5,1 of 1,20%,100%,1,0,0,0,9:58,1:20,"5' 8""",145 lbs.,"70""",Orthodox,"Nov 09, 1990",1.67,55%,1.50,52%,3.75,42%,42%,1.9, 17-4-0,"5' 10""",145 lbs.,"68""",Orthodox,"Dec 12, 1985",3.31,51%,2.96,50%,0.33,14%,60%,0.3, 14-8-0
"April 24, 2021","Jacksonville, Florida, USA    ",Bantamweight,N,W,Batgerel Danaa,Kevin Natividad,1,0,7 of 15,3 of 8,46%,37%,8 of 16,3 of 8,0 of 0,0 of 0,---,---,0,0,0,0,0:04,0:00,"5' 7""",135 lbs.,"70""",Orthodox,"Jul 04, 1989",5.38,36%,4.21,47%,0.52,50%,62%,0.0, 12-5-0,"5' 6""",135 lbs.,"70""",Orthodox,"Apr 02, 1993",2.68,34%,4.29,47%,3.66,50%,83%,0.0, 9-4-0
"April 24, 2021","Jacksonville, Florida, USA    ",Lightweight,N,W,Kazula Vargas,Rong Zhu,0,0,96 of 176,42 of 105,54%,40%,111 of 192,49 of 114,0 of 1,3 of 4,0%,75%,1,0,1,0,1:10,2:44,"5' 8""",155 lbs.,"71""",Southpaw,"Aug 15, 1985",3.65,53%,1.77,57%,0.40,25%,30%,0.4, 12-5-0,"5' 9""",155 lbs.,"71""",Orthodox,"Mar 07, 2000",4.27,47%,6.38,44%,3.64,62%,100%,0.0, 21-5-0
"April 24, 2021","Jacksonville, Florida, USA    ",Flyweight,N,L,Aoriqileng,Jeff Molina,0,2,116 of 258,189 of 356,44%,53%,125 of 269,210 of 378,3 of 4,0 of 1,75%,0%,0,0,0,0,2:00,0:43,"5' 7""",135 lbs.,"69""",Orthodox,"Jun 25, 1993",6.07,48%,7.18,48%,1.57,45%,55%,0.0, 24-9-0,"5' 6""",125 lbs.,"69""",Orthodox,"Jul 17, 1997",7.25,48%,5.04,55%,0.00,0%,66%,0.0, 11-2-0
"April 24, 2021","Jacksonville, Florida, USA    ",Women's Strawweight,N,L,Liang Na,Ariane Carnelossi,0,0,19 of 27,24 of 32,70%,75%,36 of 47,91 of 113,3 of 4,0 of 0,75%,---,1,0,2,3,2:48,2:36,"5' 5""",115 lbs.,"67""",Orthodox,"Jul 27, 1996",2.94,52%,4.09,27%,5.74,50%,0%,1.9, 19-6-0,"5' 2""",115 lbs.,"61""",Orthodox,"Nov 17, 1992",3.04,40%,4.72,43%,1.62,55%,8%,0.3, 14-3-0
"April 17, 2021","Las Vegas, Nevada, USA    ",Middleweight,N,W,Robert Whittaker,Kelvin Gastelum,0,0,150 of 284,62 of 209,52%,29%,169 of 303,70 of 218,4 of 7,1 of 5,57%,20%,0,0,0,0,4:19,0:26,"6' 0""",185 lbs.,"73""",Orthodox,"Dec 20, 1990",4.48,42%,3.26,61%,0.82,37%,84%,0.0, 25-6-0,"5' 9""",185 lbs.,"71""",Southpaw,"Oct 24, 1991",3.63,41%,3.31,58%,1.00,30%,62%,0.1, 18-8-0 (1 NC)
"April 17, 2021","Las Vegas, Nevada, USA    ",Heavyweight,N,W,Andrei Arlovski,Chase Sherman,0,0,105 of 222,88 of 192,47%,45%,109 of 226,99 of 203,0 of 0,0 of 0,---,---,0,0,0,0,0:39,0:00,"6' 3""",240 lbs.,"77""",Orthodox,"Feb 04, 1979",3.79,45%,3.20,57%,0.40,36%,76%,0.2, 34-21-0 (2 NC),"6' 4""",250 lbs.,"78""",Orthodox,"Nov 16, 1989",6.30,46%,6.85,51%,0.10,50%,66%,0.0, 16-11-0
"April 17, 2021","Las Vegas, Nevada, USA    ",Middleweight,N,L,Abdul Razak Alhassan,Jacob Malkoun,0,0,21 of 47,27 of 55,44%,49%,32 of 59,91 of 135,0 of 0,8 of 24,---,33%,0,2,0,0,0:02,11:41,"5' 10""",185 lbs.,"73""",Orthodox,"Aug 11, 1985",3.54,48%,4.02,55%,0.97,38%,52%,0.0, 12-5-0,"5' 9""",185 lbs.,"73""",Orthodox,"Aug 26, 1995",3.70,55%,2.64,50%,7.46,44%,0%,0.5, 7-2-0
"April 17, 2021","Las Vegas, Nevada, USA    ",Women's Flyweight,N,W,Tracy Cortez,Justine Kish,0,1,66 of 112,55 of 119,58%,46%,84 of 138,72 of 140,3 of 5,0 of 1,60%,0%,1,0,0,0,6:26,0:38,"5' 5""",125 lbs.,"65""",Orthodox,"Dec 10, 1993",3.56,54%,2.32,59%,2.80,48%,71%,0.4, 10-1-0,"5' 5""",125 lbs.,"64""",Orthodox,"Apr 13, 1988",4.51,48%,4.59,57%,0.87,33%,50%,0.1, 7-4-0
"April 17, 2021","Las Vegas, Nevada, USA    ",Lightweight,N,W,Luis Pena,Alexander Munoz,0,0,90 of 195,80 of 169,46%,47%,90 of 195,82 of 172,0 of 0,4 of 9,---,44%,0,0,0,0,0:03,2:21,"6' 3""",155 lbs.,"75""",Southpaw,"Jul 05, 1993",3.66,46%,3.12,51%,1.17,33%,48%,1.2, 9-3-0,"5' 9""",155 lbs.,"72""",Switch,"Feb 27, 1990",3.96,43%,5.49,52%,3.00,39%,0%,0.0, 6-2-0
"April 17, 2021","Las Vegas, Nevada, USA    ",Heavyweight,N,W,Alexandr Romanov,Juan Espino,0,0,32 of 53,12 of 22,60%,54%,53 of 77,44 of 56,2 of 4,4 of 5,50%,80%,0,0,0,0,5:41,2:55,"6' 2""",262 lbs.,"75""",Southpaw,"Dec 11, 1990",3.62,50%,2.00,46%,4.96,52%,20%,1.1, 16-2-0,"6' 3""",255 lbs.,"80""",,"Oct 09, 1980",2.38,70%,1.95,40%,8.93,78%,50%,2.4, 11-2-0
"April 17, 2021","Las Vegas, Nevada, USA    ",Women's Strawweight,N,W,Jessica Penne,Loopy Godinez,0,0,31 of 87,40 of 74,35%,54%,98 of 158,68 of 106,1 of 7,3 of 9,14%,33%,0,0,0,0,4:30,4:10,"5' 5""",115 lbs.,"67""",Orthodox,"Jan 30, 1983",2.52,31%,4.75,46%,1.32,21%,36%,0.6, 14-8-0,"5' 2""",115 lbs.,"61""",Orthodox,"Sep 06, 1993",3.42,48%,3.18,63%,3.82,43%,77%,0.6, 9-3-0
"April 17, 2021","Las Vegas, Nevada, USA    ",Middleweight,N,L,Bartosz Fabinski,Gerald Meerschaert,0,0,6 of 13,8 of 10,46%,80%,16 of 23,12 of 14,1 of 1,0 of 0,100%,---,0,1,0,1,0:13,1:26,"6' 0""",170 lbs.,"75""",Orthodox,"Apr 26, 1986",2.23,68%,1.46,51%,7.10,70%,80%,0.0, 15-5-0,"6' 1""",185 lbs.,"77""",Southpaw,"Dec 18, 1987",3.11,43%,3.47,52%,2.12,37%,29%,1.7, 35-16-0
"April 17, 2021","Las Vegas, Nevada, USA    ",Lightweight,N,W,Austin Hubbard,Dakota Bush,0,0,67 of 115,41 of 104,58%,39%,126 of 181,54 of 122,1 of 1,1 of 6,100%,16%,0,0,2,1,6:42,1:31,"5' 10""",155 lbs.,"71""",Orthodox,"Dec 22, 1991",3.67,47%,2.97,58%,1.35,61%,63%,0.0, 13-6-0,"5' 10""",155 lbs.,"73""",Orthodox,"Jun 09, 1994",2.77,38%,4.42,41%,2.40,33%,0%,0.0, 8-4-0
"April 17, 2021","Las Vegas, Nevada, USA    ",Bantamweight,N,W,Tony Gravely,Anthony Birchak,2,0,39 of 75,18 of 45,52%,40%,61 of 105,30 of 59,4 of 6,0 of 1,66%,0%,0,1,0,1,4:34,0:27,"5' 5""",135 lbs.,"69""",Orthodox,"Sep 28, 1991",3.82,48%,4.47,44%,5.40,41%,52%,0.3, 23-9-0,"5' 8""",135 lbs.,"69""",Orthodox,"May 16, 1986",3.93,36%,3.67,56%,0.48,14%,61%,0.5, 16-8-0
"April 10, 2021","Las Vegas, Nevada, USA    ",Middleweight,N,W,Marvin Vettori,Kevin Holland,0,0,24 of 64,37 of 103,37%,35%,152 of 250,138 of 214,11 of 17,0 of 0,64%,---,1,0,0,0,20:01,0:03,"6' 0""",185 lbs.,"74""",Southpaw,"Sep 20, 1993",4.38,44%,3.65,59%,1.77,44%,75%,0.5, 19-6-1,"6' 3""",170 lbs.,"81""",Orthodox,"Nov 05, 1992",4.12,52%,2.98,52%,0.84,41%,50%,0.5, 24-9-0 (1 NC)
"April 10, 2021","Las Vegas, Nevada, USA    ",Featherweight,N,W,Arnold Allen,Sodiq Yusuff,1,0,21 of 61,47 of 113,34%,41%,26 of 68,79 of 164,2 of 5,0 of 1,40%,0%,0,1,0,0,5:09,2:33,"5' 8""",145 lbs.,"70""",Southpaw,"Jan 22, 1994",3.34,40%,2.86,61%,1.12,50%,76%,0.3, 19-2-0,"5' 9""",145 lbs.,"71""",Orthodox,"May 19, 1993",5.29,49%,3.65,57%,0.18,12%,70%,0.6, 13-2-0
"April 10, 2021","Las Vegas, Nevada, USA    ",Middleweight,N,L,Sam Alvey,Julian Marquez,0,1,29 of 78,61 of 100,37%,61%,29 of 78,62 of 101,0 of 0,0 of 0,---,---,0,1,0,0,0:05,0:16,"6' 2""",185 lbs.,"75""",Southpaw,"May 06, 1986",3.28,44%,3.63,52%,0.06,14%,82%,0.1, 33-18-1 (1 NC),"6' 2""",185 lbs.,"72""",Orthodox,"May 08, 1990",4.86,44%,4.99,51%,0.00,0%,53%,2.6, 9-4-0
"April 10, 2021","Las Vegas, Nevada, USA    ",Women's Strawweight,N,L,Nina Nunes,Mackenzie Dern,0,0,4 of 7,12 of 22,57%,54%,5 of 8,31 of 44,0 of 0,1 of 2,---,50%,0,1,0,0,0:00,4:00,"5' 5""",125 lbs.,"64""",Orthodox,"Dec 03, 1985",4.39,45%,3.47,55%,0.24,33%,73%,0.5, 11-7-0,"5' 4""",115 lbs.,"63""",Orthodox,"Mar 24, 1993",3.02,36%,4.39,52%,0.61,11%,40%,1.8, 12-3-0
"April 10, 2021","Las Vegas, Nevada, USA    ",Welterweight,N,L,Mike Perry,Daniel Rodriguez,0,0,61 of 132,129 of 235,46%,54%,65 of 137,145 of 252,2 of 4,0 of 1,50%,0%,0,0,0,0,2:49,0:00,"5' 10""",170 lbs.,"71""",Orthodox,"Sep 15, 1991",4.32,47%,5.16,52%,0.81,40%,78%,0.2, 14-8-0,"6' 1""",170 lbs.,"74""",Southpaw,"Dec 31, 1986",7.42,50%,5.22,56%,0.63,50%,63%,0.1, 17-3-0
"April 10, 2021","Las Vegas, Nevada, USA    ",Lightweight,N,L,Jim Miller,Joe Solecki,0,0,11 of 34,19 of 42,32%,45%,45 of 76,93 of 146,0 of 0,1 of 4,---,25%,0,0,0,0,2:03,9:23,"5' 8""",155 lbs.,"71""",Southpaw,"Aug 30, 1983",2.85,41%,3.08,58%,1.56,43%,48%,1.8, 35-17-0 (1 NC),"5' 9""",155 lbs.,"70""",Orthodox,"Aug 27, 1993",2.24,55%,1.53,52%,2.51,50%,50%,1.6, 13-3-0
"April 10, 2021","Las Vegas, Nevada, USA    ",Lightweight,N,L,Scott Holtzman,Mateusz Gamrot,0,1,10 of 48,39 of 63,20%,61%,10 of 48,41 of 65,0 of 1,2 of 5,0%,40%,0,0,0,0,0:00,0:50,"5' 9""",155 lbs.,"69""",Orthodox,"Sep 30, 1983",4.32,47%,3.66,55%,1.88,56%,67%,0.2, 14-6-0,"5' 10""",155 lbs.,"70""",Southpaw,"Dec 11, 1990",3.03,51%,3.23,60%,4.54,31%,90%,0.2, 22-2-0 (1 NC)
"April 10, 2021","Las Vegas, Nevada, USA    ",Lightweight,N,W,John Makdessi,Ignacio Bahamondes,0,0,124 of 232,112 of 312,53%,35%,145 of 257,117 of 318,0 of 0,0 of 4,---,0%,0,0,0,0,0:13,1:14,"5' 8""",155 lbs.,"68""",Orthodox,"May 03, 1985",5.52,50%,4.04,69%,0.00,0%,85%,0.0, 18-8-0,"6' 3""",155 lbs.,"75""",Orthodox,"Aug 27, 1997",7.93,48%,4.51,58%,0.00,0%,95%,0.5, 14-4-0
"April 10, 2021","Las Vegas, Nevada, USA    ",Heavyweight,N,L,Yorgan De Castro,Jarjis Danho,0,1,2 of 11,10 of 12,18%,83%,5 of 15,10 of 12,0 of 0,0 of 1,---,0%,0,0,0,0,0:08,0:40,"6' 0""",250 lbs.,"74""",Orthodox,"Dec 19, 1986",2.46,43%,3.85,53%,0.00,0%,77%,0.0, 6-3-0,"6' 3""",265 lbs.,"74""",Orthodox,"Oct 15, 1983",3.38,50%,5.25,49%,0.51,16%,100%,0.0, 7-1-1 (1 NC)
"April 10, 2021","Las Vegas, Nevada, USA    ",Bantamweight,N,L,Hunter Azure,Jack Shore,0,0,45 of 80,36 of 57,56%,63%,78 of 121,57 of 84,0 of 6,6 of 13,0%,46%,1,0,1,1,4:02,5:17,"5' 8""",145 lbs.,"69""",Orthodox,"Mar 02, 1992",3.92,53%,2.08,58%,1.97,34%,67%,1.3, 9-2-0,"5' 8""",135 lbs.,"71""",Orthodox,"Feb 06, 1995",3.84,58%,2.20,57%,3.42,40%,79%,0.7, 17-1-0
"April 10, 2021","Las Vegas, Nevada, USA    ",Featherweight,N,W,Luis Saldana,Jordan Griffin,0,0,36 of 88,33 of 69,40%,47%,40 of 94,39 of 77,0 of 0,4 of 7,---,57%,1,2,1,1,2:18,6:18,"5' 11""",145 lbs.,"73""",Orthodox,"Jan 27, 1991",5.16,50%,3.65,60%,0.64,17%,44%,0.2, 16-7-1,"5' 10""",145 lbs.,"73""",Southpaw,"Feb 28, 1990",2.52,46%,3.02,50%,1.45,35%,42%,1.9, 18-9-0
"April 10, 2021","Las Vegas, Nevada, USA    ",Light Heavyweight,N,W,Da Woon Jung,William Knight,0,0,28 of 46,17 of 29,60%,58%,73 of 99,38 of 50,8 of 9,0 of 3,88%,0%,0,0,0,0,12:04,0:09,"6' 4""",205 lbs.,"78""",Orthodox,"Dec 07, 1993",3.39,42%,3.53,52%,2.10,50%,80%,0.2, 15-4-1,"5' 10""",205 lbs.,"73""",Orthodox,"Apr 03, 1988",2.62,56%,3.30,35%,1.78,40%,48%,0.4, 11-5-0
"April 10, 2021","Las Vegas, Nevada, USA    ",Welterweight,N,W,Impa Kasanganay,Sasha Palatnikov,0,0,13 of 29,13 of 24,44%,54%,21 of 41,31 of 43,2 of 6,0 of 0,33%,---,1,0,0,0,2:54,0:56,"5' 11""",170 lbs.,"75""",Orthodox,"Jan 17, 1994",4.96,48%,3.66,58%,1.75,58%,66%,0.2, 9-2-0,"6' 1""",170 lbs.,"72""",Switch,"Mar 15, 1989",6.69,53%,5.44,52%,0.72,100%,70%,0.0, 6-4-0
"March 27, 2021","Las Vegas, Nevada, USA    ",UFC Heavyweight,Y,L,Stipe Miocic,Francis Ngannou,0,2,12 of 13,36 of 56,92%,64%,12 of 13,38 of 58,0 of 1,1 of 2,0%,50%,0,0,0,0,0:04,0:22,"6' 4""",240 lbs.,"80""",Orthodox,"Aug 19, 1982",4.82,53%,3.82,54%,1.86,34%,68%,0.0, 20-4-0,"6' 4""",250 lbs.,"83""",Orthodox,"Sep 05, 1986",2.33,41%,2.16,41%,0.76,62%,71%,0.3, 17-3-0
"March 27, 2021","Las Vegas, Nevada, USA    ",Welterweight,N,L,Tyron Woodley,Vicente Luque,0,0,18 of 40,25 of 33,45%,75%,21 of 43,41 of 49,0 of 1,0 of 0,0%,---,0,1,0,0,0:22,2:03,"5' 9""",170 lbs.,"74""",Orthodox,"Apr 07, 1982",2.36,48%,2.76,54%,1.06,40%,87%,0.4, 19-7-1,"5' 11""",170 lbs.,"76""",Orthodox,"Nov 27, 1991",5.49,52%,5.51,52%,0.51,50%,61%,0.8, 21-9-1
"March 27, 2021","Las Vegas, Nevada, USA    ",Bantamweight,N,W,Sean O'Malley,Thomas Almeida,2,0,86 of 149,25 of 71,57%,35%,91 of 157,25 of 71,0 of 0,1 of 2,---,50%,0,0,0,0,0:05,0:22,"5' 11""",135 lbs.,"72""",Switch,"Oct 24, 1994",7.43,60%,3.54,62%,0.45,42%,60%,0.5, 16-1-0 (1 NC),"5' 7""",145 lbs.,"70""",Southpaw,"Jul 31, 1991",4.84,43%,4.93,61%,0.17,14%,75%,0.0, 22-5-0
