date,red_fighter,blue_fighter,winner,red_sig_str_percent,blue_sig_str_percent,red_sub_att,blue_sub_att,red_stance,blue_stance,red_total_str_percent,blue_total_str_percent,red_td_percent,blue_td_percent,height_diff,reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_td_defence_percent,blue_td_defence_percent
2023-07-29,Tony Ferguson,Bobby Green,L,0.43902439024390244,0.631336405529954,0,1,Orthodox,Orthodox,0.4492753623188406,0.6387665198237885,0.0,0.0,2.0,12.699999999999989,39,37,0.37,0.5700000000000001,1.0,1.0
2023-07-29,Michael Chiesa,Kevin Holland,L,0.36363636363636365,0.5625,0,1,Southpaw,Orthodox,0.46153846153846156,0.631578947368421,0.0,0.0,-5.0,-15.240000000000009,36,31,0.43999999999999995,0.64,1.0,1.0
2023-07-29,Gabriel Bonfim,Trevin Giles,W,0.2727272727272727,0.2,1,0,Orthodox,Orthodox,0.2727272727272727,0.2,1.0,0.0,2.0,-5.0800000000000125,26,31,0.8,0.73,1.0,0.0
2023-07-29,CJ Vergara,Vinicius Salvador,W,0.6022099447513812,0.4512820512820513,0,0,Orthodox,Southpaw,0.6022099447513812,0.45408163265306123,0.0,0.0,-2.0,-5.0800000000000125,32,27,0.55,0.4,1.0,1.0
2023-07-29,Roman Kopylov,Claudio Ribeiro,W,0.7619047619047619,0.5423728813559322,0,0,Southpaw,Orthodox,0.7619047619047619,0.55,0.0,0.0,-2.0,-5.0800000000000125,32,31,0.45999999999999996,0.24,1.0,1.0
2023-07-29,Jake Matthews,Darrius Flowers,W,0.594059405940594,0.5625,1,0,Orthodox,Orthodox,0.6283185840707964,0.5942028985507246,0.0,0.3333333333333333,5.0,5.0800000000000125,29,29,0.43999999999999995,0.41000000000000003,0.6699999999999999,1.0
2023-07-29,Matthew Semelsberger,Uros Medic,L,0.43333333333333335,0.5390625,0,0,Switch,Southpaw,0.4380165289256198,0.562962962962963,0.0,1.0,0.0,10.159999999999997,31,30,0.47,0.5700000000000001,0.0,1.0
2023-07-29,Miranda Maverick,Priscila Cachoeira,W,0.7058823529411765,0.4782608695652174,1,0,Southpaw,Orthodox,0.7954545454545454,0.5,0.3333333333333333,0.0,-10.0,0.0,26,35,0.53,0.30000000000000004,1.0,0.6699999999999999
2023-07-22,Tom Aspinall,Marcin Tybura,W,0.7222222222222222,0.26666666666666666,0,0,Orthodox,Orthodox,0.7222222222222222,0.26666666666666666,0.0,0.0,6.0,0.0,30,38,0.74,0.28,1.0,1.0
2023-07-22,Molly McCann,Julija Stoliarenko,L,0.375,0.3103448275862069,0,1,Orthodox,Orthodox,0.375,0.3103448275862069,0.0,1.0,-7.0,-10.160000000000025,33,30,0.69,0.63,0.0,1.0
2023-07-22,Nathaniel Wood,Andre Fili,W,0.5675675675675675,0.3841059602649007,0,0,Orthodox,Orthodox,0.6206896551724138,0.4245810055865922,0.5,0.0,-12.0,-12.700000000000017,30,33,0.62,0.43999999999999995,1.0,0.5
2023-07-22,Paul Craig,Andre Muniz,W,0.4878048780487805,0.6,1,0,Orthodox,Southpaw,0.5346534653465347,0.6595744680851063,1.0,1.0,5.0,-5.0800000000000125,36,33,0.4,0.52,0.0,0.0
2023-07-22,Jai Herbert,Fares Ziam,L,0.3656716417910448,0.5398230088495575,0,0,Orthodox,Orthodox,0.38666666666666666,0.6274509803921569,0.0,0.2,0.0,5.0800000000000125,35,26,0.47,0.64,0.8,1.0
