date,red_fighter,blue_fighter,winner,red_sig_str_percent,blue_sig_str_percent,red_sub_att,blue_sub_att,red_stance,blue_stance,red_total_str_percent,blue_total_str_percent,red_td_percent,blue_td_percent,height_diff,reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_td_defence_percent,blue_td_defence_percent,red_td_defence_average,blue_td_defence_average,red_td_average,blue_td_average,red_sig_strike_defence_average,blue_sig_strike_defence_average,red_total_str_average,blue_total_str_average,red_sig_str_average,blue_sig_str_average
2015-08-01,Reginaldo Vieira,Dileno Lopes,W,0.5619047619047619,0.4220183486238532,2,3,Orthodox,Orthodox,0.7094972067039106,0.5,0.0,0.75,5.0,-6.349999999999994,33,31,0.5800000000000001,0.4399999999999999,0.25,1.0,0.2518577216506207,1.0074308866024828,0.0,0.7578089239218976,0.5860767573528503,0.44460995385388624,,,0.575077789992086,0.43191194614551004
2015-08-01,Stefan Struve,Antonio Rodrigo Nogueira,W,0.5961538461538461,0.5221238938053098,0,0,Orthodox,Orthodox,0.5987261146496815,0.6086956521739131,0.0,0.0714285714285714,21.0,17.78,27,39,0.48,0.41,0.93,1.0,0.666923076923077,0.7,0.15384615384615385,0.13151515151515153,0.46153846153846156,0.53,0.4677208477863823,0.49005507715152036,0.40697895222212777,0.3827941660413464
2015-08-01,Antonio Silva,Soa Palelei,W,0.5714285714285714,0.5428571428571428,0,0,Orthodox,Orthodox,0.6744186046511628,0.7076923076923077,0.0,0.3333333333333333,0.0,2.539999999999992,36,38,0.4599999999999999,0.43,0.6699999999999999,1.0,0.6571428571428571,0.9249999999999999,0.0,0.7000000000000001,0.45,0.5866666666666666,0.5738352367531698,0.7680628938687594,0.4767443577927449,0.6233434274610745
2015-08-01,Claudia Gadelha,Jessica Aguilar,W,0.4475806451612903,0.3703703703703703,0,0,Orthodox,Orthodox,0.4600760456273764,0.419047619047619,1.0,0.0,3.0,0.0,27,33,0.63,0.56,1.0,0.0,1.0,0.0,0.6354166666666667,0.0,0.75,0.5658672139958554,0.5731275303643725,,0.40627177700348427,0.37905315724525435
2015-08-01,Demian Maia,Neil Magny,W,0.7647058823529411,0.0,1,0,Southpaw,Orthodox,0.8235294117647058,0.6875,1.0,0.0,-5.0,-20.319999999999993,38,28,1.0,0.24,1.0,0.0,0.867,0.666,0.3648677058235882,0.5303968253968254,0.5565,0.632,0.592807454850188,0.5803725339914779,0.49333161436414275,0.4698516176839755
2015-08-01,Rafael Cavalcante,Patrick Cummins,L,0.5111111111111111,0.532608695652174,0,0,Orthodox,Orthodox,0.5106382978723404,0.6296296296296297,0.0,0.5714285714285714,-3.0,-5.079999999999984,35,35,0.47,0.49,0.43,1.0,0.8566666666666668,0.9,0.0,0.40431372549019606,0.4633333333333332,0.66,0.5338610778322036,0.599384061313285,0.47520588504195055,0.5559232277163564
2015-08-01,Warlley Alves,Nordine Taleb,W,0.4473684210526316,0.5,1,0,Orthodox,Orthodox,0.5,0.6382978723404256,0.6666666666666666,0.0,-5.0,-5.0800000000000125,25,34,0.5,0.56,1.0,0.3399999999999999,1.0,0.9166666666666666,0.8333333333333333,0.8333333333333334,0.56,0.7733333333333333,0.5580879386849537,0.708646893403276,0.4652878567972907,0.5921376811594202
2015-08-01,Iuri Alcantara,Leandro Issa,W,0.5247524752475248,0.4727272727272727,0,0,Southpaw,Orthodox,0.5701754385964912,0.5285714285714286,0.0,0.1,5.0,5.0800000000000125,35,32,0.53,0.48,0.9,1.0,0.678,0.8333333333333334,0.4666666666666667,0.37222222222222223,0.501,0.61,0.5964459067533138,0.4983065953654189,0.48448200952407977,0.43567908436013947
2015-08-01,Vitor Miranda,Clint Hester,W,0.76,0.4411764705882353,0,0,Orthodox,Orthodox,0.8333333333333334,0.5128205128205128,1.0,0.2,-3.0,0.0,36,29,0.56,0.24,0.8,0.0,0.25499999999999995,0.6599999999999999,0.0,0.5333333333333333,0.655,0.6140000000000001,0.7440610859728507,0.4977854107991444,0.5567375886524822,0.4517785218361815
2015-08-01,Hugo Viana,Guido Cannetti,L,0.3421052631578947,0.6274509803921569,0,0,Orthodox,Southpaw,0.6176470588235294,0.7014925373134329,0.0666666666666666,0.5714285714285714,0.0,-2.539999999999992,33,36,0.38,0.6599999999999999,0.43,0.94,0.702,1.0,0.0,0.5,0.6,0.5,0.4415183611080515,0.4864864864864865,0.40246373555945303,0.4794520547945205
2015-07-25,TJ Dillashaw,Renan Barao,W,0.5518867924528302,0.3425414364640884,0,0,Orthodox,Orthodox,0.6227106227106227,0.3513513513513513,0.0,0.0,0.0,-7.6200000000000045,29,28,0.6599999999999999,0.4499999999999999,1.0,1.0,1.0,1.0,0.40687830687830684,0.19523809523809524,0.6477777777777778,0.6677777777777778,0.436255326127503,0.4414617096063043,0.4010059174856432,0.3907102561918011
2015-07-25,Miesha Tate,Jessica Eye,W,0.4754098360655737,0.3916083916083916,2,0,Orthodox,Orthodox,0.5675675675675675,0.4821428571428571,0.25,0.0,0.0,-2.5400000000000205,29,29,0.61,0.53,1.0,0.75,0.378,0.7799999999999999,0.23095238095238094,0.0,0.472,0.62,0.6187298841618617,0.4493202062822316,0.47175490450263585,0.38895354684828365
2015-07-25,Edson Barboza,Paul Felder,W,0.4740740740740741,0.3133333333333333,0,0,Orthodox,Orthodox,0.4740740740740741,0.326797385620915,0.0,0.0,0.0,12.699999999999989,30,31,0.69,0.53,1.0,1.0,0.7141666666666667,0.815,0.16666666666666666,0.5,0.62,0.51,0.46322203542232043,0.5058071442514152,0.4613105177254752,0.4791033434650456
2015-07-25,Joe Lauzon,Takanori Gomi,W,0.5769230769230769,0.2916666666666667,0,0,Orthodox,Southpaw,0.6410256410256411,0.2916666666666667,1.0,0.0,8.0,2.539999999999992,31,37,0.71,0.43,1.0,0.0,0.7147058823529412,0.7355555555555555,0.4128851540616246,0.05555555555555555,0.6276470588235294,0.6088888888888889,0.5064141170767757,0.36801857598564225,0.4273878148345549,0.3253865288122173
2015-07-25,Gian Villante,Tom Lawlor,L,0.484375,0.4230769230769231,0,0,Orthodox,Southpaw,0.484375,0.4545454545454545,1.0,0.0,7.0,5.079999999999984,30,32,0.5800000000000001,0.52,1.0,0.0,1.0,0.741111111111111,0.25,0.17982456140350875,0.48599999999999993,0.6433333333333333,0.53256264946444,0.4780521384636612,0.4853651466949452,0.4108729615794833
2015-07-25,Jim Miller,Danny Castillo,W,0.4090909090909091,0.3398058252427184,0,0,Southpaw,Orthodox,0.4803149606299212,0.425,0.6666666666666666,0.0,-2.0,0.0,32,36,0.6699999999999999,0.6,1.0,0.3399999999999999,0.7278947368421053,0.8675,0.45037593984962404,0.3448232323232323,0.6163157894736843,0.6016666666666667,0.45726882038300287,0.5752957936689584,0.34913611805497746,0.4963039257314736
2015-07-25,Kenny Robertson,Ben Saunders,L,0.489247311827957,0.4803921568627451,0,0,Orthodox,Orthodox,0.5025641025641026,0.6056338028169014,0.6666666666666666,0.0,-10.0,-7.6200000000000045,31,32,0.52,0.52,1.0,0.3399999999999999,0.6542857142857142,0.5711111111111111,0.35238095238095235,0.1111111111111111,0.5985714285714285,0.5322222222222223,0.6439852814481793,0.7113413379910227,0.5507603880713124,0.6482604661993525
2015-07-25,Eddie Wineland,Bryan Caraway,L,0.2888888888888888,0.3210526315789473,0,0,Orthodox,Orthodox,0.3118279569892473,0.3495145631067961,0.0,0.0,-3.0,2.539999999999992,31,31,0.6799999999999999,0.72,1.0,1.0,0.9742857142857143,0.8283333333333333,0.19047619047619047,0.4464285714285714,0.5714285714285714,0.5883333333333333,0.28253051050824307,0.4875439797170191,0.26136323647787324,0.33282878230369795
2015-07-25,Daron Cruickshank,James Krause,L,0.3157894736842105,0.6666666666666666,0,1,Switch,Orthodox,0.3157894736842105,0.6666666666666666,0.0,1.0,-15.0,-2.5400000000000205,30,29,0.3399999999999999,0.69,0.0,1.0,0.75,0.5,0.3303030303030303,0.1,0.5854545454545454,0.662,0.42941399913623496,0.4446830494624612,0.400975043869059,0.420405757895136
2015-07-25,Ramsey Nijem,Andrew Holbrook,L,0.4603174603174603,0.5128205128205128,0,2,Orthodox,Southpaw,0.6333333333333333,0.7373737373737373,1.0,0.0,0.0,12.699999999999989,27,29,0.49,0.54,1.0,0.0,0.8155555555555556,0.0,0.5687830687830687,0.0,0.6555555555555556,0.5456576706388606,0.4663286687721197,,0.36969707652403094,0.5248428331088137
2015-07-25,Jessamyn Duke,Elizabeth Phillips,L,0.45,0.4851485148514851,3,1,Orthodox,Orthodox,0.5454545454545454,0.5928571428571429,0.6666666666666666,0.5,12.0,20.32000000000002,29,29,0.52,0.55,0.5,0.3399999999999999,1.0,0.8,0.2222222222222222,0.0,0.56,0.665,0.5586359944850511,0.43406715095676823,0.5082313082313082,0.3555555555555555
2015-07-25,Zak Cummings,Dominique Steele,W,0.4666666666666667,1.0,0,0,Southpaw,Orthodox,0.4848484848484848,1.0,0.0,0.0,5.0,2.539999999999992,31,27,0.0,0.54,1.0,1.0,0.63,1.0074308866024828,0.5555555555555555,0.0,0.3999999999999999,0.5456576706388606,0.4534548983805035,,0.34396495071193867,1.023443524562187
2015-07-18,Michael Bisping,Thales Leites,W,0.4151624548736462,0.4072164948453608,0,0,Orthodox,Orthodox,0.4163701067615658,0.4060913705583756,0.0,0.25,0.0,-7.6200000000000045,36,34,0.6,0.5900000000000001,0.75,1.0,0.7652173913043478,0.9453846153846153,0.29151802303976215,0.3238705738705739,0.6721739130434783,0.5853846153846154,0.4444220195207356,0.5788823802685352,0.39334140707100335,0.40648692724994273
2015-07-18,Ross Pearson,Evan Dunham,L,0.5714285714285714,0.5416666666666666,0,1,Orthodox,Southpaw,0.7014925373134329,0.7394957983193278,0.0,0.3846153846153846,-5.0,-2.5400000000000205,31,34,0.4599999999999999,0.43,0.62,1.0,0.8260000000000001,0.8892307692307693,0.3333333333333333,0.3630952380952381,0.6773333333333333,0.6192307692307693,0.4597381572230667,0.4216469013468519,0.4224080609393909,0.372696292505852
2015-07-18,Joe Duffy,Ivan Jorge,W,0.2758620689655172,0.4666666666666667,1,0,Orthodox,Orthodox,0.3225806451612903,0.5652173913043478,0.0,0.0,3.0,0.0,27,35,0.54,0.73,1.0,1.0,1.0,0.6666666666666666,0.0,0.16666666666666666,0.74,0.59,0.375,0.5569356619492121,0.375,0.5069646560952763
2015-07-18,Joanne Wood,Cortney Casey,W,0.6428571428571429,0.6195652173913043,0,0,Orthodox,Orthodox,0.7491749174917491,0.7210884353741497,0.75,0.0,-2.0,-5.0800000000000125,30,28,0.39,0.36,1.0,0.25,1.0,0.2518577216506207,0.25,0.0,0.5549999999999999,0.363771780425907,0.5212177121771218,,0.4735612855007474,0.634090009783094
2015-07-18,Leon Edwards,Pawel Pawlak,W,0.5070422535211268,0.3076923076923077,0,0,Southpaw,Orthodox,0.6636363636363637,0.5416666666666666,0.0,0.0,5.0,2.539999999999992,24,26,0.7,0.5,1.0,1.0,0.835,0.565,0.0,0.375,0.795,0.585,0.8,0.5946142146017699,0.7704918032786885,0.375
2015-07-18,Stevie Ray,Leonardo Mafra,W,0.4634146341463415,0.575,0,0,Southpaw,Orthodox,0.4634146341463415,0.5853658536585366,0.0,0.0,0.0,0.0,25,26,0.43,0.54,1.0,1.0,1.0,0.6666666666666666,0.0,0.2777777777777778,0.4,0.4133333333333334,0.7894736842105263,0.5718187830687831,0.7380952380952381,0.48318466808868205
2015-07-18,Paddy Holohan,Vaughan Lee,W,0.3733333333333333,0.5294117647058824,2,1,Orthodox,Orthodox,0.5555555555555556,0.6582278481012658,0.3333333333333333,0.0,10.0,7.619999999999976,27,33,0.48,0.63,1.0,0.6699999999999999,0.8666666666666667,0.6457142857142857,0.4166666666666667,0.06349206349206349,0.6033333333333333,0.6828571428571429,0.6438755581887802,0.7285381989163789,0.49672431051741395,0.5424790380227607
2015-07-18,Ilir Latifi,Hans Stringer,W,0.7777777777777778,0.4,0,0,Orthodox,Orthodox,0.7777777777777778,0.4,0.0,0.0,-12.0,-7.449127272727253,33,28,0.6,0.2299999999999999,1.0,1.0,1.0,0.815,0.5833333333333333,0.5625,0.655,0.435,0.31000548245614035,0.7734892787524367,0.2525441628264209,0.6444099378881987
2015-07-18,Mickael Lebout,Teemu Packalen,W,0.5058823529411764,0.5737704918032787,0,1,Orthodox,Orthodox,0.6071428571428571,0.5857142857142857,0.0,0.2727272727272727,-5.0,-5.079999999999984,28,28,0.43,0.5,0.73,1.0,0.3399999999999999,1.0074308866024828,0.0,0.27556688142614455,0.38,0.5052385839248709,0.4385964912280701,,0.4234234234234234,0.5872216944209269
2015-07-18,Robert Whiteford,Paul Redmond,W,0.5405405405405406,0.3548387096774194,0,0,Southpaw,Orthodox,0.5641025641025641,0.3548387096774194,0.0,0.0,-3.0,-4.33042813455657,32,29,0.65,0.4599999999999999,1.0,1.0,0.525,0.3399999999999999,0.17857142857142855,0.0,0.22999999999999995,0.4,0.6408730158730158,0.7272727272727273,0.5278571428571428,0.2857142857142857
2015-07-18,Marcus Brimage,Jimmie Rivera,L,0.5294117647058824,0.5555555555555556,0,0,Southpaw,Orthodox,0.5294117647058824,0.5555555555555556,0.0,0.0,0.0,7.6200000000000045,30,26,0.4499999999999999,0.48,1.0,1.0,0.8742857142857143,1.0074308866024828,0.2857142857142857,0.0,0.5814285714285715,0.485029040567876,0.35103209150693404,,0.32967551710184956,0.5685797358678817
2015-07-18,Daniel Omielanczuk,Chris de la Rocha,W,0.75,0.0833333333333333,0,0,Southpaw,Orthodox,0.75,0.0833333333333333,0.0,0.0,-7.0,-15.23999999999998,33,36,0.92,0.25,1.0,1.0,0.5499999999999999,1.0074308866024828,0.24444444444444446,0.0,0.3166666666666666,0.25261929196243543,0.8017439471098008,,0.7186937871869379,0.08528696038018221
2015-07-15,Frank Mir,Todd Duffee,W,0.4324324324324324,0.375,0,0,Southpaw,Orthodox,0.4324324324324324,0.375,0.0,0.0,0.0,2.539999999999992,36,30,0.63,0.5700000000000001,1.0,1.0,0.8043478260869565,0.75,0.29803312629399586,0.0,0.44086956521739123,0.7075,0.5902695654785881,0.570054945054945,0.5231602018219145,0.5563452676355902
2015-07-15,Josh Thomson,Tony Ferguson,L,0.33,0.5570469798657718,0,2,Orthodox,Orthodox,0.3431372549019608,0.6047904191616766,0.1666666666666666,0.0,-2.0,-12.699999999999989,37,31,0.4499999999999999,0.6699999999999999,1.0,0.84,0.5566666666666666,0.9277777777777777,0.6161616161616161,0.4629629629629629,0.5966666666666667,0.7122222222222222,0.60038599561561,0.4357392559981814,0.4999806594259213,0.3656000858204946
2015-07-15,Holly Holm,Marion Reneau,W,0.3651685393258427,0.3466666666666667,0,0,Southpaw,Orthodox,0.3804347826086957,0.3902439024390244,1.0,0.0,5.0,2.539999999999992,34,38,0.6599999999999999,0.64,1.0,0.0,1.0,1.0,0.0,0.0,0.72,0.6799999999999999,0.2242990654205607,0.4186936936936937,0.2095238095238095,0.3798076923076923
2015-07-15,Scott Jorgensen,Manvel Gamburyan,L,0.4864864864864865,0.4421052631578947,0,2,Orthodox,Orthodox,0.5957446808510638,0.5078125,0.5,0.3846153846153846,0.0,-2.539999999999992,33,34,0.56,0.52,0.62,0.5,0.724,0.8191666666666667,0.30333333333333334,0.35960550887021475,0.613,0.49833333333333335,0.47204919351396113,0.5119125298923074,0.4093250674655737,0.3905412655348916
2015-07-15,Kevin Lee,James Moontasri,W,0.3214285714285714,0.3333333333333333,1,0,Orthodox,Switch,0.3214285714285714,0.3333333333333333,0.5,0.0,-3.0,15.240000000000007,23,27,0.6699999999999999,0.6799999999999999,1.0,0.5,0.7925,0.85,0.42569444444444443,0.0,0.595,0.52,0.4786879623453796,0.6631075979235488,0.3991671926415645,0.5151622838190002
2015-07-15,Alan Jouban,Matt Dwyer,W,0.4903846153846153,0.2478632478632478,0,0,Southpaw,Orthodox,0.5431034482758621,0.2786885245901639,1.0,0.0,-10.0,-7.619999999999976,34,26,0.76,0.51,1.0,0.0,0.5,1.0,0.0,0.0,0.56,0.635,0.5419407952355929,0.17567567567567566,0.5226018684158219,0.17567567567567566
2015-07-15,Sam Sicilia,Yaotzin Meza,W,0.2926829268292683,0.4864864864864865,4,1,Orthodox,Orthodox,0.5,0.65,1.0,0.1111111111111111,-2.0,-10.159999999999997,29,34,0.52,0.71,0.89,0.0,0.6875,0.768,0.34598214285714285,0.4,0.5700000000000001,0.5279999999999999,0.47332976545253885,0.578355674259222,0.41642321661445236,0.42096240601503754
2015-07-15,Jessica Andrade,Sarah Moras,W,0.5555555555555556,0.3214285714285714,0,1,Orthodox,Orthodox,0.7669902912621359,0.3770491803278688,0.75,0.0,-15.0,-12.700000000000015,24,27,0.6799999999999999,0.4499999999999999,1.0,0.25,0.6439999999999999,0.0,0.575,0.5,0.546,0.5800000000000001,0.6035050595724754,0.825503355704698,0.5749784123246001,0.4411764705882353
2015-07-15,Rani Yahya,Masanori Kanehara,W,0.3529411764705882,0.5454545454545454,2,0,Orthodox,Orthodox,0.3714285714285714,0.8662420382165605,0.3636363636363636,0.0,-2.0,0.0,31,33,0.4599999999999999,0.65,1.0,0.64,0.5425,1.0,0.3302218614718615,0.5,0.50625,0.7,0.5839254498905252,0.7034482758620689,0.4109386662188386,0.463768115942029
2015-07-15,Igor Araujo,Sean Strickland,L,0.4756097560975609,0.4201183431952662,0,2,Orthodox,Orthodox,0.5217391304347826,0.4627659574468085,0.0,1.0,0.0,2.5400000000000205,35,24,0.5800000000000001,0.53,0.0,1.0,0.5,0.5566666666666666,0.15079365079365079,0.4444444444444444,0.41999999999999993,0.69,0.6158516418615639,0.39425156246286924,0.37869634340222574,0.3776794237611733
2015-07-15,Kevin Casey,Ildemar Alcantara,W,0.4767441860465116,0.303030303030303,0,0,Southpaw,Orthodox,0.5765765765765766,0.2985074626865671,0.3333333333333333,0.0,-8.0,-2.539999999999992,34,33,0.7,0.53,1.0,0.6699999999999999,1.0,0.7566666666666667,0.0,0.623015873015873,0.45999999999999996,0.5283333333333333,0.8654970760233918,0.4937410866194832,0.7348484848484849,0.41487967970726586
2015-07-15,Andrew Craig,Lyman Good,L,0.2061855670103092,0.5188679245283019,0,0,Orthodox,Orthodox,0.2376237623762376,0.5565217391304348,0.0,0.0,2.0,5.079999999999984,29,30,0.49,0.8,1.0,1.0,0.5866666666666667,1.0074308866024828,0.19444444444444442,0.0,0.515,0.8083817342797934,0.5852620372571378,,0.45422080956138466,0.5310320174615121
2015-07-12,Jake Ellenberger,Stephen Thompson,L,0.3571428571428571,0.5714285714285714,0,0,Orthodox,Orthodox,0.6086956521739131,0.6170212765957447,0.0,0.3333333333333333,-8.0,-10.159999999999997,30,32,0.43,0.65,0.6699999999999999,1.0,0.9171428571428571,0.9366666666666666,0.48673469387755103,0.25,0.6471428571428571,0.6033333333333334,0.46665557903692056,0.551676811005514,0.4090697556842518,0.5183561539708437
2015-07-12,Kamaru Usman,Hayder Hassan,W,0.5769230769230769,0.2727272727272727,1,0,Switch,Orthodox,0.7209302325581395,0.4666666666666667,0.75,0.0,5.0,6.349999999999994,28,33,0.73,0.43,1.0,0.25,1.0074308866024828,0.2518577216506207,0.7578089239218976,0.0,0.7376483325303115,0.4345051821753889,,,0.5904481872474154,0.27912096124423275
2015-07-12,Michael Graves,Vicente Luque,W,0.6,0.4912280701754385,0,1,Orthodox,Orthodox,0.7361111111111112,0.6329113924050633,0.7,0.0,-2.0,-10.159999999999997,25,24,0.51,0.4,1.0,0.3,1.0074308866024828,0.30222926598074484,0.707288328993771,0.0,0.5153433556033683,0.4041908671398967,,,0.6140661147373121,0.5027441875042321
2015-07-12,Jorge Masvidal,Cezar Ferreira,W,0.5217391304347826,0.3888888888888889,0,0,Orthodox,Southpaw,0.56,0.45,0.0,0.3333333333333333,-5.0,-10.159999999999997,31,30,0.62,0.48,0.6699999999999999,1.0,0.7999999999999999,1.0,0.4642857142857143,0.20833333333333334,0.66,0.5883333333333334,0.5873572509912158,0.45054849570978606,0.5181940474617278,0.3935845463531198
2015-07-12,Angela Magana,Michelle Waterson-Gomez,L,0.3333333333333333,0.7833333333333333,1,4,Orthodox,Orthodox,0.5277777777777778,0.85,1.0,1.0,-5.0,7.6200000000000045,32,30,0.2199999999999999,0.6699999999999999,0.0,0.0,0.0,0.0,0.0,1.01041189856253,0.52,0.6770197024593269,0.2602739726027397,,0.2551724137931034,0.8016974275737131
2015-07-12,Maximo Blanco,Mike de la Torre,W,0.5714285714285714,0.2,0,0,Orthodox,Orthodox,0.5714285714285714,0.2,0.0,0.0,-7.0,0.0,32,29,0.8,0.43,1.0,1.0,0.8883333333333333,0.8133333333333334,0.4551282051282051,0.16666666666666666,0.6483333333333333,0.5066666666666667,0.5334222486794067,0.5955266955266955,0.4623172591563396,0.4669405923643211
2015-07-12,Josh Samman,Caio Magalhaes,W,0.631578947368421,0.375,1,0,Orthodox,Orthodox,0.75,0.5,0.0,0.0,5.0,15.23999999999998,27,28,0.63,0.37,1.0,1.0,0.5,0.834,0.25,0.12666666666666665,0.42,0.598,0.6959086345381527,0.5991579848722706,0.519489247311828,0.5145752537056885
2015-07-12,Russell Doane,Jerrod Sanders,L,0.5,0.6818181818181818,3,3,Orthodox,Orthodox,0.6666666666666666,0.8245614035087719,0.5,0.375,-3.0,-5.079999999999984,29,36,0.3199999999999999,0.5,0.63,0.5,0.43333333333333335,1.0,0.27777777777777773,0.0,0.6066666666666666,0.195,0.5912433559413649,0.55,0.3915989159891599,0.5833333333333333
2015-07-12,Dan Miller,Trevor Smith,L,0.423728813559322,0.6710526315789473,1,0,Orthodox,Orthodox,0.4603174603174603,0.8277777777777777,0.0,0.3333333333333333,-5.0,-2.539999999999992,34,35,0.3299999999999999,0.5800000000000001,0.6699999999999999,1.0,0.6183333333333333,0.68,0.28670634920634924,0.14500000000000002,0.5299999999999999,0.45,0.5210055428156909,0.5633494609965198,0.3457375498271195,0.536926615417863
2015-07-12,George Sullivan,Dominic Waters,W,0.5625,0.2452830188679245,3,0,Orthodox,Orthodox,0.7103448275862069,0.4444444444444444,1.0,1.0,-2.0,-15.23999999999998,34,26,0.76,0.4399999999999999,0.0,0.0,0.4066666666666667,0.0,0.21428571428571427,1.01041189856253,0.5866666666666667,0.44460995385388624,0.48988561597489166,,0.421659109650015,0.25103331734544204
2015-07-12,Darrell Montague,Willie Gates,L,0.3076923076923077,0.5757575757575758,0,0,Southpaw,Orthodox,0.3076923076923077,0.6,0.0,0.0,-5.0,-12.699999999999989,28,28,0.43,0.7,1.0,1.0,0.5,0.75,0.25,0.0,0.535,0.42,0.2886439070649597,0.3536585365853658,0.25894465894465896,0.2933333333333333
2015-07-11,Chad Mendes,Conor McGregor,L,0.6458333333333334,0.5,0,0,Orthodox,Southpaw,0.6792452830188679,0.6166666666666667,0.5714285714285714,0.0,-7.0,-20.319999999999993,30,27,0.5,0.36,1.0,0.43,1.0,1.0,0.28250000000000003,0.36,0.759,0.65,0.6322260635091915,0.4835289753400529,0.6001349525835087,0.4323824242340614
2015-07-11,Robbie Lawler,Rory MacDonald,W,0.4487179487179487,0.3873873873873873,0,0,Southpaw,Orthodox,0.4662576687116564,0.3901345291479821,0.0,0.0,-3.0,-5.079999999999984,33,26,0.62,0.56,1.0,1.0,0.6628571428571428,0.9163636363636364,0.4642857142857143,0.41590909090909095,0.6057142857142858,0.68,0.517689879229111,0.5195297562801204,0.4579916149176702,0.45442227978350275
2015-07-11,Dennis Bermudez,Jeremy Stephens,L,0.4268292682926829,0.5205479452054794,0,0,Orthodox,Orthodox,0.5689655172413793,0.527027027027027,0.1666666666666666,0.0,-7.0,-12.699999999999989,29,29,0.48,0.5800000000000001,1.0,0.84,0.88,0.7745,0.4576719576719576,0.35375,0.5822222222222222,0.6345,0.5021329195157076,0.5644387357553103,0.41461204239326016,0.4696984841248552
2015-07-11,Gunnar Nelson,Brandon Thatch,W,0.75,0.5714285714285714,1,0,Switch,Switch,0.8333333333333334,0.5714285714285714,0.0,0.0,-8.0,-5.0800000000000125,27,30,0.43,0.25,1.0,1.0,0.8,0.6333333333333333,0.75,0.5555555555555555,0.654,0.6833333333333332,0.6890817373461011,0.4994514683256405,0.652398753894081,0.46336996336996333
2015-07-11,Brad Pickett,Thomas Almeida,L,0.3636363636363636,0.4363636363636363,0,0,Orthodox,Southpaw,0.3636363636363636,0.4363636363636363,0.0,0.0,-2.0,-5.0800000000000125,37,24,0.5700000000000001,0.64,1.0,1.0,0.8288888888888889,0.41000000000000003,0.34373897707231044,0.0,0.5666666666666667,0.65,0.3861142739705602,0.48906512857486173,0.3092233545697043,0.48316436251920125
2015-07-11,Matt Brown,Tim Means,W,0.6756756756756757,0.4,1,0,Orthodox,Orthodox,0.6842105263157895,0.5,1.0,0.0,-5.0,0.0,34,31,0.6,0.3299999999999999,1.0,0.0,0.7126315789473685,0.7566666666666667,0.40620782726045884,0.2777777777777778,0.6094736842105263,0.6255555555555555,0.6526299238372502,0.5493669247155778,0.5728186490784126,0.4719670501903599
2015-07-11,Mike Swick,Alex Garcia,L,0.202127659574468,0.2352941176470588,0,0,Orthodox,Orthodox,0.3629032258064516,0.4044117647058823,0.0,1.0,10.0,12.700000000000015,36,28,0.77,0.8,0.0,1.0,0.6864285714285714,0.8333333333333334,0.3163265306122449,0.3852813852813853,0.5707142857142857,0.6066666666666666,0.550669084221041,0.48728251864125927,0.44404864548725786,0.39335232668566
2015-07-11,Cathal Pendred,John Howard,L,0.5172413793103449,0.5454545454545454,1,0,Orthodox,Orthodox,0.5961538461538461,0.6554621848739496,0.0,0.0,15.0,7.6200000000000045,28,32,0.4599999999999999,0.49,1.0,1.0,0.9375,0.4883333333333333,0.31001400560224085,0.4474025974025974,0.58,0.5266666666666666,0.4946506139135814,0.6987179233084659,0.4152786822164338,0.5678640913124858
2015-07-11,Cody Garbrandt,Henry Briones,W,0.4050632911392405,0.330188679245283,0,0,Orthodox,Orthodox,0.419753086419753,0.3486238532110092,0.5,0.0,0.0,-10.159999999999997,24,35,0.6699999999999999,0.6,1.0,0.5,1.0,0.5,0.3333333333333333,0.0,0.6799999999999999,0.53,0.3703703703703703,0.6046511627906976,0.3656716417910448,0.5079365079365079
2015-07-11,Neil Seery,Louis Smolka,L,0.4883720930232558,0.5111111111111111,3,5,Orthodox,Orthodox,0.7603305785123967,0.6206896551724138,0.0,0.6,-12.0,-10.159999999999997,36,24,0.49,0.52,0.4,1.0,0.63,0.12,0.4444444444444444,0.19999999999999998,0.69,0.5533333333333333,0.45981644566776153,0.4845735170462651,0.39536905326379007,0.4256771211115835
2015-07-11,Yosdenis Cedeno,Cody Pfister,L,0.3421052631578947,0.1530612244897959,1,0,Orthodox,Orthodox,0.5689655172413793,0.4430379746835443,0.0,0.7142857142857143,-5.0,-10.160000000000023,30,25,0.85,0.6599999999999999,0.29,1.0,0.4766666666666666,1.0,0.0,0.0,0.49,0.5,0.42498184714121745,0.375,0.37105056497519967,0.375
2015-06-27,Lyoto Machida,Yoel Romero,L,0.484375,0.6,0,0,Southpaw,Southpaw,0.484375,0.6111111111111112,0.0,0.5,2.0,2.539999999999992,37,38,0.4,0.52,0.5,1.0,0.7875,0.8140000000000001,0.3083333333333333,0.2666666666666667,0.7064999999999999,0.712,0.5830690691147686,0.7050521874123094,0.5405104657232598,0.650480087288598
2015-06-27,Santiago Ponzinibbio,Lorenz Larkin,L,0.3267326732673267,0.5565217391304348,0,0,Orthodox,Orthodox,0.3461538461538461,0.5819672131147541,0.0,0.0,3.0,2.5400000000000205,29,29,0.4499999999999999,0.6799999999999999,1.0,1.0,0.6666666666666666,0.8783333333333333,0.1111111111111111,0.0,0.6566666666666666,0.6016666666666667,0.3525808921303944,0.49529402257587485,0.33396644507755613,0.45481254473189797
